id,department,category,brand,name,insert_date
276808,Charcutería y Quesos,Embutido curado,,Chorizo dulce extra,2020-07-23 16:00:00
276894,Charcutería y Quesos,Pate y sobrasada,,Sobrasada con miel L'Illa especialidades,2020-07-23 16:00:00
276937,Charcutería y Quesos,Queso curado semicurado y tierno,,Queso bola Edam tierno Holland Corona,2020-07-23 16:00:00
276967,Charcutería y Quesos,Queso lonchas rallado y en porciones,,Queso rallado sin lactosa,2020-07-23 16:00:00
277010,Charcutería y Quesos,Queso untable y fresco,,Queso fresco Burgos bajo en sal,2020-07-23 16:00:00
277115,Congelados,Helados,,Granizado de limón sin azúcares añadidos,2020-07-23 16:00:00
277293,Panadería y Pastelería,Tartas y churros,,Tarta de galleta 5 congelada,2020-07-23 16:00:00
277374,Frescos,Verdura,Hacendado,Patatas gajo ultracongeladas,2020-07-23 16:00:00
277472,Frescos,Conservas de verdura y frutas,Hacendado,Escalivada,2020-07-23 16:00:00
277872,Cuidado Personal,Peines y accesorios,,Pinza cabello metal,2020-07-23 16:00:00
277873,Cuidado Personal,Peines y accesorios,,Coletero para recogido castaño,2020-07-23 16:00:00
277990,Otros,Cuidado corporal,,Stick para pies anti-rozaduras,2020-07-23 16:00:00
278056,Cuidado Personal,Cuidado e higiene facial,,Hidratante facial matificante té verde piel mixta,2020-07-23 16:00:00
278070,Cuidado Personal,Cuidado e higiene facial,,Lote facial mujer My Moment,2020-07-23 16:00:00
278138,Cuidado Personal,Desodorante,,Desodorante stick original Tulipán Negro,2020-07-23 16:00:00
278176,Cuidado Personal,Desodorante,,Desodorante mujer protección plus,2020-07-23 16:00:00
278254,Cuidado Personal,Higiene bucal,,Dentífrico blanqueador sensation,2020-07-23 16:00:00
278272,Cuidado Personal,Higiene bucal,,Dentífrico menta fresca Licor del Polo 2 en 1,2020-07-23 16:00:00
278426,Cuidado Personal,Manicura y pedicura,,Laca de uñas alto brillo 52 rojo lava,2020-07-23 16:00:00
278428,Cuidado Personal,Manicura y pedicura,,Laca de uñas alto brillo 54 frambuesa tropical,2020-07-23 16:00:00
278445,Cuidado Personal,Manicura y pedicura,,Quitaesmalte acetona pura,2020-07-23 16:00:00
278529,Cuidado Personal,Perfume y colonia,,Eau de toilette mujer Puig Zinnia,2020-07-23 16:00:00
278699,Cuidado Personal,Protector solar y aftersun,,Protector solar Sun Med FPS 50+,2020-07-23 16:00:00
278706,Cuidado Personal,Protector solar y aftersun,,Protector solar niños FPS 50+,2020-07-23 16:00:00
278833,Frescos,Fruta,,Kiwis verdes,2020-07-23 16:00:00
278839,Frescos,Fruta,Hacendado,Guacamole,2020-07-23 16:00:00
279038,Lácteos y Huevos,Leche y bebidas vegetales,,Leche desnatada calcio,2020-07-23 16:00:00
279172,Lácteos y Huevos,Mantequilla y margarina,,Nata fresca para cocinar,2020-07-23 16:00:00
279231,Limpieza y Hogar,Detergente y suavizante ropa,,Suavizante ropa azul concentrado,2020-07-23 16:00:00
279412,Limpieza y Hogar,Lejia y liquidos fuertes,,Cloro tabletas Productos QQ disolución lenta para piscina,2020-07-23 16:00:00
279475,Limpieza y Hogar,Limpieza cocina,,Quitagrasas KH-7,2020-07-23 16:00:00
279478,Limpieza y Hogar,Limpieza cocina,,Limpiador de hornos,2020-07-23 16:00:00
279651,Limpieza y Hogar,Pilas y bolsas de basura,,Bolsa de basura 30L cubo mediano,2020-07-23 16:00:00
279678,Limpieza y Hogar,Utensilios de limpieza y calzado,,Recambio mopa microfibra grande,2020-07-23 16:00:00
279782,Maquillaje,Bases de maquillaje y corrector,,Maquillaje fluido natural radiante 04,2020-07-23 16:00:00
279871,Maquillaje,Labios,,Pintalabios cremoso 02,2020-07-23 16:00:00
280013,Pescadería,Marisco,,Mejillón,2020-07-23 16:00:00
280277,Mascotas,Perro,,"Trozos en salsa perro adulto Delikuit con pollo, pavo y verduras",2020-07-23 16:00:00
280389,Panadería y Pastelería,Bolleria de horno,,Mini saladas,2020-07-23 16:00:00
280504,Panadería y Pastelería,Harina y preparado reposteria,,Levadura en polvo,2020-07-23 16:00:00
280748,Platos Preparados,Pizzas,,Pizza jamón y queso sin gluten y sin lactosa,2020-07-23 16:00:00
280751,Platos Preparados,Pizzas,,Pizzas tomate y queso ultracongeladas,2020-07-23 16:00:00
280754,Platos Preparados,Pizzas,,Pizza ibérica ultracongelada,2020-07-23 16:00:00
280813,Platos Preparados,Platos preparados calientes,,Fideos orientales Yatekomo,2020-07-23 16:00:00
280821,Platos Preparados,Platos preparados calientes,,Fabada,2020-07-23 16:00:00
280839,Platos Preparados,Platos preparados calientes,,Patatas bravas con allioli y salsa picante,2020-07-23 16:00:00
280884,Lácteos y Huevos,Bifidus,,Bífidus con frutas,2020-07-23 16:00:00
280909,Cuidado Personal,Gelatina y otros postres,,Gelatina sabor fresa,2020-07-23 16:00:00
280994,Lácteos y Huevos,Yogures liquidos,,Bebida láctea de frutos silvestres L-casei,2020-07-23 16:00:00
281083,Frescos,Fruta variada,Hacendado,Néctar multivitaminas sin azúcares añadidos,2020-07-23 16:00:00
281121,Despensa,Tomate y otros sabores,,Zumo de manzana,2020-07-23 16:00:00
281138,Despensa,Aceite vinagre y sal,,Aceite de oliva virgen,2020-07-24 04:00:00
281144,Despensa,Aceite vinagre y sal,,"Aceite de girasol refinado 0,2º",2020-07-24 04:00:00
281150,Despensa,Aceite vinagre y sal,,Vinagre balsámico de Módena,2020-07-24 04:00:00
281303,Despensa,Otras salsas,,Salsa brava picante,2020-07-24 04:00:00
281306,Despensa,Otras salsas,,Salsa gajos rústica,2020-07-24 04:00:00
281415,Bebidas,Refresco de cola,,Refresco Zero azúcar,2020-07-24 04:00:00
281541,Bebidas,Refresco de te y sin gas,,Agua de coco Chaokoh 100% natural,2020-07-24 04:00:00
281609,Frescos,Frutos secos y fruta desecada,Hacendado,Almendra tostada con sal,2020-07-24 04:00:00
281623,Frescos,Frutos secos y fruta desecada,Hacendado,Semillas chía,2020-07-24 04:00:00
281630,Frescos,Frutos secos y fruta desecada,Hacendado,Semillas sésamo tostado,2020-07-24 04:00:00
281688,Aperitivos,Patatas fritas y snacks,,Patatas fritas paja,2020-07-24 04:00:00
281691,Aperitivos,Patatas fritas y snacks,,Conos sabor bacón y queso,2020-07-24 04:00:00
281758,Despensa,Legumbres,,Alubia cocida granja,2020-07-24 04:00:00
281765,Despensa,Legumbres,,Lenteja rápida,2020-07-24 04:00:00
281787,Despensa,Pasta y fideos,,Tortiglioni Armando,2020-07-24 04:00:00
281918,Desayuno y Dulces,Chocolate,,Chocolate extrafino negro con trozos de naranja,2020-07-24 04:00:00
281949,Desayuno y Dulces,Chocolate,,Barritas de barquillo Huesitos bañadas de chocolate con leche,2020-07-24 04:00:00
282006,Desayuno y Dulces,Golosinas,,Golosinas botellas cola,2020-07-24 04:00:00
282055,Bebé,Alimentacion infantil,,Papilla crema de bechamel con lenguado baby +8 meses,2020-07-24 04:00:00
282066,Bebé,Alimentacion infantil,,Papilla lentejas con verduritas baby recetas caseras +8 meses,2020-07-24 04:00:00
282131,Bebé,Alimentacion infantil,,Papilla líquida leche y cereales sin gluten +6 meses,2020-07-24 04:00:00
282404,Bodega,Licores,,Licor crema de arroz Royal Swan,2020-07-24 04:00:00
282492,Bodega,Vino blanco,,Vino blanco Chardonnay Indómito,2020-07-24 04:00:00
282515,Bodega,Vino blanco,,Bebida refrescante aromatizada sin alcohol light Yemavin,2020-07-24 04:00:00
282518,Bodega,Vino blanco,,Vino dulce cream Real Tesoro D.O Jerez de la frontera,2020-07-24 04:00:00
282526,Bodega,Vino lambrusco y espumoso,,Lambrusco Dell'Emilia rojo espumoso Piccolo Giovanni,2020-07-24 04:00:00
282580,Bodega,Vino tinto,,Vino tinto D.O Ribera del Duero Condado de Teón roble,2020-07-24 04:00:00
282695,Bebidas Calientes,Cafe soluble y otras bebidas,,Café soluble descafeinado classic,2020-07-24 04:00:00
282697,Bebidas Calientes,Cafe soluble y otras bebidas,,Café soluble cappuccino,2020-07-24 04:00:00
282722,Bebidas Calientes,Te e infusiones,,Té Earl Grey,2020-07-24 04:00:00
282737,Bebidas Calientes,Te e infusiones,,Infusión Relax,2020-07-24 04:00:00
282791,Carnicería,Aves y pollo,,Contramuslos de pollo deshuesados y sin piel,2020-07-24 04:00:00
282886,Carnicería,Cerdo,,Solomillo de cerdo ibérico,2020-07-24 04:00:00
283026,Desayuno y Dulces,Cereales,,Copos trigo de espelta integral,2020-07-24 04:00:00
283149,Carnicería,Aves y jamon cocido,Hacendado,Pechuga de pavo bajo en sal finas lonchas,2020-07-24 04:00:00
283158,Carnicería,Aves y jamon cocido,Hacendado,Jamón de pavo finas lonchas,2020-07-24 04:00:00
283219,Charcutería y Quesos,Bacon y salchichas,,Salchichas cocidas estilo Viena con jamón,2020-07-24 04:00:00
283519,Carnicería,Carne,,Medallones preparado de solomillo cerdo congelados marinados,2020-07-24 04:00:00
283587,Congelados,Helados,,Helado de vainilla,2020-07-24 04:00:00
283695,Pescadería,Pescado,Pescanova,Aritos de surimi a la romana ultracongelados,2020-07-24 04:00:00
283728,Platos Preparados,Pizzas,,Pizza 4 quesos sin gluten y sin lactosa ultracongelada,2020-07-24 04:00:00
283985,Despensa,Gazpacho y cremas,,Gazpacho fresco,2020-07-24 04:00:00
284124,Cuidado Personal,Champu,,Champú Extra Suave todo tipo de cabello,2020-07-24 04:00:00
284256,Cuidado Personal,Coloracion cabello,,Decolorante permanente sin amoníaco 8 super rubio extremo,2020-07-24 04:00:00
284409,Otros,Cuidado corporal,,Gel corporal aloe vera puro Atlantia,2020-07-24 04:00:00
284500,Cuidado Personal,Cuidado e higiene facial,,Hidratante facial BB cream tono arena clara FPS 30,2020-07-24 04:00:00
284551,Cuidado Personal,Depilacion,,Gel para depilar con cuchilla piel sensible,2020-07-24 04:00:00
284618,Cuidado Personal,Desodorante,,Desodorante mujer cuidado seda,2020-07-24 04:00:00
284734,Cuidado Personal,Higiene bucal,,Cepillo dental medio,2020-07-24 04:00:00
284857,Cuidado Personal,Manicura y pedicura,,Tratamiento para uñas base 9 en 1 vitaminada y alisadora,2020-07-24 04:00:00
284884,Cuidado Personal,Manicura y pedicura,,Laca de uñas alto brillo 54 frambuesa tropical,2020-07-24 04:00:00
284930,Cuidado Personal,Neceseres,,Neceser Miffy pequeño,2020-07-24 04:00:00
285189,Salud,Fitoterapia,,Comprimidos efervescentes vitamina C 500 mg sabor limón,2020-07-24 04:00:00
285235,Salud,Parafarmacia,,Pulsera de citronela talla L,2020-07-24 04:00:00
285343,Frescos,Lechuga y ensalada preparada,,Escarola rizada base para ensalada,2020-07-24 04:00:00
285541,Lácteos y Huevos,Leche y bebidas vegetales,,Bebida de almendras Almendrola,2020-07-24 04:00:00
285831,Limpieza y Hogar,Insecticida y ambientador,,Velas perfumadas tropical,2020-07-24 04:00:00
285933,Limpieza y Hogar,Limpieza bano y wc,,Colgador WC limón Bref,2020-07-24 04:00:00
286238,Maquillaje,Bases de maquillaje y corrector,,Maquillaje fluido lasting performance 109 natural bronze,2020-07-24 04:00:00
286276,Maquillaje,Bases de maquillaje y corrector,,Prebase párpados,2020-07-24 04:00:00
286282,Maquillaje,Colorete y polvos,,Colorete compacto 03,2020-07-24 04:00:00
286414,Maquillaje,Ojos,,Sombra de ojos Seco & mojado dúo 07,2020-07-24 04:00:00
286493,Pescadería,Marisco,,Mejillón gordo,2020-07-24 04:00:00
286498,Pescadería,Marisco,Pescanova,Muslitos de surimi ultracongelados,2020-07-24 04:00:00
286577,Pescadería,Pescado en bandeja,,Pulpo cocido,2020-07-24 04:00:00
286751,Mascotas,Perro,,"Trozos en salsa perro adulto Delikuit con cordero, pollo y verduras",2020-07-24 04:00:00
286757,Mascotas,Perro,,Aritos perro adulto,2020-07-24 04:00:00
286825,Panadería y Pastelería,Bolleria de horno,,Napolitana 3 chocolates,2020-07-24 04:00:00
286872,Panadería y Pastelería,Bolleria envasada,,Gofres clásicos Punto Gofre,2020-07-24 04:00:00
286939,Panadería y Pastelería,Harina y preparado reposteria,,Levadura en polvo,2020-07-24 04:00:00
286966,Panadería y Pastelería,Harina y preparado reposteria,,Levadura de panadería Nurture,2020-07-24 04:00:00
287037,Panadería y Pastelería,Pan de molde y otras especialidades,,Pan de molde sin gluten multicereales Beiker,2020-07-24 04:00:00
287060,Panadería y Pastelería,Pan de molde y otras especialidades,,Maxi tortillas de trigo,2020-07-24 04:00:00
287091,Panadería y Pastelería,Pan tostado y rallado,,Crakers tuc saladas Lu,2020-07-24 04:00:00
287110,Panadería y Pastelería,Picos rosquilletas y picatostes,,Palitos de pan con pipas Anitin,2020-07-24 04:00:00
287260,Platos Preparados,Platos preparados calientes,,Costillas de cerdo a la barbacoa cortadas,2020-07-24 04:00:00
287323,Otros,Platos preparados frios,,Patatas con allioli,2020-07-24 04:00:00
287366,Lácteos y Huevos,Flan y natillas,,Natillas de chocolate con leche,2020-07-24 04:00:00
287400,Otros,Postres de soja,,Postre de soja Savia natural edulcorado,2020-07-24 04:00:00
287412,Lácteos y Huevos,Yogures desnatados,,Yogur con fruta 0% materia grasa 0% sin azúcares añadidos,2020-07-24 04:00:00
287503,Lácteos y Huevos,Yogures y postres infantiles,,Danonino sabor fresa y plátano,2020-07-24 04:00:00
287538,Frescos,Fruta variada,Hacendado,Néctar 5 frutas sin azúcares añadidos,2020-07-24 04:00:00
287582,Despensa,Tomate y otros sabores,,Zumo de manzana,2020-07-24 04:00:00
287716,Despensa,Mayonesa ketchup y mostaza,,Allioli en sobres individuales,2020-07-24 16:00:00
287740,Despensa,Otras salsas,,Salsa fresca queso,2020-07-24 16:00:00
287806,Bebidas,Agua,,Agua mineral con gas Cortes grande,2020-07-24 16:00:00
287885,Bebidas,Refresco de cola,,Refresco cola Zero azúcar,2020-07-24 16:00:00
287975,Bebidas,Refresco de te y sin gas,,Refresco té sabor limón,2020-07-24 16:00:00
288013,Despensa,Aceitunas y encurtidos,,Aceitunas manzanilla sin hueso,2020-07-24 16:00:00
288044,Despensa,Aceitunas y encurtidos,,Altramuces,2020-07-24 16:00:00
288207,Despensa,Legumbres,,Garbanzo lechoso,2020-07-24 16:00:00
288225,Despensa,Legumbres,,Lenteja rápida,2020-07-24 16:00:00
288229,Despensa,Legumbres,,Legumbre grano verde,2020-07-24 16:00:00
288260,Despensa,Pasta y fideos,,Fusilli sin gluten vegetales Felicia,2020-07-24 16:00:00
288291,Despensa,Pasta y fideos,,Fideos orientales Yakisoba classic,2020-07-24 16:00:00
288465,Desayuno y Dulces,Golosinas,,Golosinas botellas cola,2020-07-24 16:00:00
288570,Bebé,Alimentacion infantil,,Leche para lactantes en polvo 1 Nidina,2020-07-24 16:00:00
288944,Bodega,Tinto de verano y sangria,,Tinto de verano zero limón Casón Histórico,2020-07-24 16:00:00
288972,Bodega,Vino blanco,,Vino blanco semidulce Bach D.O Catalunya,2020-07-24 16:00:00
289156,Bebidas Calientes,Cafe soluble y otras bebidas,,Café soluble en sobres descafeinado,2020-07-24 16:00:00
289160,Bebidas Calientes,Cafe soluble y otras bebidas,,Café soluble cappuccino,2020-07-24 16:00:00
289245,Carnicería,Aves y pollo,,Tacos de pavo al ajillo,2020-07-24 16:00:00
289814,Charcutería y Quesos,Pate y sobrasada,,Paté de cerdo y pollo con trufa y arándanos,2020-07-24 16:00:00
289931,Charcutería y Quesos,Queso untable y fresco,,Mozzarella di bufala campana,2020-07-24 16:00:00
290003,Carnicería,Carne,,Chuletas cordero de lechal congeladas,2020-07-24 16:00:00
290044,Congelados,Helados,,Mini helados,2020-07-24 16:00:00
290143,Pescadería,Pescado,Hacendado,Sepia limpia pequeña congelada,2020-07-24 16:00:00
290173,Frescos,Fruta,,Peras conferencia,2020-07-24 16:00:00
290221,Panadería y Pastelería,Tartas y churros,,Tarta de galleta 4 congelada,2020-07-24 16:00:00
290309,Pescadería,Atun y otras conservas de pescado,Hacendado,Atún claro en aceite de girasol,2020-07-24 16:00:00
290313,Pescadería,Atun y otras conservas de pescado,Hacendado,Atún claro en aceite de oliva,2020-07-24 16:00:00
290573,Cuidado Personal,Champu,,Champú Detox cabello graso,2020-07-24 16:00:00
290821,Cuidado Personal,Afeitado y cuidado para hombre,,After shave loción aqua velva,2020-07-24 16:00:00
290960,Cuidado Personal,Cuidado e higiene facial,,Crema facial antiarrugas pieles maduras FPS 15,2020-07-24 16:00:00
291112,Cuidado Personal,Gel y jabon de manos,,Gel de baño leche & miel piel normal,2020-07-24 16:00:00
291119,Cuidado Personal,Gel y jabon de manos,,Gel de baño con sales minerales La Toja,2020-07-24 16:00:00
291210,Cuidado Personal,Higiene bucal,,Cepillo dental eléctrico Sp.Berner,2020-07-24 16:00:00
291258,Cuidado Personal,Higiene intima,,Compresa con alas normal fina y segura,2020-07-24 16:00:00
291347,Cuidado Personal,Manicura y pedicura,,Laca de uñas alto brillo 40 mora natural,2020-07-24 16:00:00
291358,Cuidado Personal,Manicura y pedicura,,Laca de uñas Bom Bom 946 rosa,2020-07-24 16:00:00
291639,Cuidado Personal,Protector solar y aftersun,,Leche corporal autobronceadora,2020-07-24 16:00:00
291659,Salud,Fitoterapia,,Gel energético con cafeína Enervit Sport sabor cítricos,2020-07-24 16:00:00
291794,Frescos,Lechuga y ensalada preparada,,Cogollos de lechuga,2020-07-24 16:00:00
291822,Frescos,Verdura,,Patatas,2020-07-24 16:00:00
291921,Lácteos y Huevos,Huevos,,Huevos de gallinas camperas,2020-07-24 16:00:00
292341,Limpieza y Hogar,Lejia y liquidos fuertes,,Reductor de pH para piscina,2020-07-24 16:00:00
292570,Limpieza y Hogar,Pilas y bolsas de basura,,Pila de botón CR2032 Panasonic,2020-07-24 16:00:00
292603,Limpieza y Hogar,Utensilios de limpieza y calzado,,Recambio mopa microfibra pequeño,2020-07-24 16:00:00
292623,Limpieza y Hogar,Utensilios de limpieza y calzado,,Pinzas de plástico,2020-07-24 16:00:00
292696,Maquillaje,Bases de maquillaje y corrector,,Maquillaje fluido lasting performance 105 soft beige,2020-07-24 16:00:00
292793,Maquillaje,Labios,,Pintalabios Superstay 24H 260 wildberry,2020-07-24 16:00:00
292857,Maquillaje,Ojos,,Perfilador de cejas marrón,2020-07-24 16:00:00
292945,Pescadería,Marisco,Hacendado,Almeja del Pacífico congelada,2020-07-24 16:00:00
293040,Pescadería,Pescado en bandeja,,Salpicón de marisco,2020-07-24 16:00:00
293111,Pescadería,Salazones y ahumados,,Salmón ahumado Ubago,2020-07-24 16:00:00
293320,Panadería y Pastelería,Bolleria de horno,,Empanada rellena de pollo y setas con crema de queso,2020-07-24 16:00:00
293805,Lácteos y Huevos,Bifidus,,Bífidus cremoso sabor frutos silvestres,2020-07-24 16:00:00
293810,Lácteos y Huevos,Bifidus,,Bífidus desnatado cremoso natural edulcorado,2020-07-24 16:00:00
293857,Cuidado Personal,Gelatina y otros postres,,La cuajada de leche de oveja Goshua,2020-07-24 16:00:00
293891,Lácteos y Huevos,Yogures griegos,,Yogur griego con fresa,2020-07-24 16:00:00
293916,Lácteos y Huevos,Yogures liquidos,,Bebida láctea de fresa Cuidacol 0% azúcares añadidos,2020-07-24 16:00:00
294534,Frescos,Frutos secos y fruta desecada,Hacendado,Almendra frita,2020-07-26 04:00:00
294584,Frescos,Frutos secos y fruta desecada,,Dátil en rama Casa Pons,2020-07-26 04:00:00
294631,Aperitivos,Patatas fritas y snacks,,Piña deshidratada,2020-07-26 04:00:00
294793,Desayuno y Dulces,Chicles y caramelos,,Chicle menta suave gragea,2020-07-26 04:00:00
294897,Desayuno y Dulces,Chocolate,,Barritas de chocolate blanco con galleta rellena de caramelo y cereales,2020-07-26 04:00:00
294949,Desayuno y Dulces,Mermelada y miel,,Mermelada de melocotón,2020-07-26 04:00:00
294951,Desayuno y Dulces,Mermelada y miel,,Mermelada de fresa,2020-07-26 04:00:00
294992,Bebé,Alimentacion infantil,,Papilla fruta variada +6 meses,2020-07-26 04:00:00
295168,Bodega,Cerveza,,Cerveza doble malta Voll-Damm,2020-07-26 04:00:00
