ticket_id,store_id,customer_id,ticket_datetime,channel,payment_method,total_amount
377,58,1838,2024-08-04 01:50:35,Tienda,Tarjeta crédito,79.61
378,34,993,2021-05-20 19:39:33,Tienda,Tarjeta débito,190.48
379,9,971,2021-11-07 23:00:38,Tienda,Tarjeta crédito,748.03
380,3,1180,2025-10-21 06:00:31,Tienda,Efectivo,935.04
381,98,,2022-06-09 03:11:24,Tienda,Tarjeta débito,503.03
382,61,4639,2021-08-30 14:54:26,Tienda,Tarjeta débito,589.12
383,36,4044,2022-09-03 02:27:16,Tienda,Tarjeta crédito,1449.71
384,81,2559,2022-05-30 05:09:21,Tienda,Tarjeta débito,1940.66
385,76,3244,2024-03-21 23:01:47,Tienda,Efectivo,1098.9
386,80,,2024-12-23 19:33:52,Tienda,Efectivo,784.25
387,60,3269,2021-07-16 09:58:14,Tienda,Tarjeta crédito,369.16
388,1,,2023-11-19 22:28:49,Online,Tarjeta débito,709.11
389,48,3883,2025-02-05 14:48:38,Tienda,Tarjeta crédito,2378.27
390,23,,2023-05-16 08:29:16,Tienda,Efectivo,682.28
391,83,3166,2025-12-12 19:35:21,Tienda,Efectivo,1885.94
392,10,4233,2021-06-05 01:37:49,Tienda,Tarjeta débito,436.59
393,90,4763,2023-07-02 04:24:14,Tienda,Efectivo,276.77
394,74,4469,2024-11-20 23:06:22,Tienda,Efectivo,1487.2
395,53,,2024-11-03 08:45:18,Tienda,Tarjeta crédito,595.86
396,49,351,2024-07-10 13:04:28,Tienda,Tarjeta débito,2058.83
397,54,4661,2025-09-16 12:25:25,Tienda,Efectivo,1829.05
398,40,474,2025-06-02 22:16:58,Tienda,Tarjeta débito,1017.43
399,85,973,2022-04-09 09:37:57,Tienda,Tarjeta débito,1249.59
400,98,,2021-12-08 17:56:13,Tienda,Efectivo,597.3
401,42,3436,2025-10-13 09:10:19,Tienda,Tarjeta débito,1021.13
402,1,,2024-02-03 20:39:46,Online,Tarjeta crédito,814.73
403,59,,2021-04-24 10:00:31,Tienda,Efectivo,1337.25
404,61,2332,2025-05-02 00:24:34,Tienda,Efectivo,267.47
405,55,1108,2022-10-18 12:34:48,Tienda,Efectivo,2532.62
406,66,1471,2025-08-30 13:22:03,Tienda,Efectivo,2085.66
407,24,3254,2025-11-21 07:58:15,Tienda,Tarjeta crédito,174.51
408,11,1247,2024-11-05 16:39:24,Tienda,Tarjeta crédito,1103.32
409,60,1826,2023-10-21 16:35:00,Tienda,Tarjeta crédito,247.94
410,6,4137,2025-11-15 03:13:02,Tienda,Tarjeta débito,1085.39
411,95,1088,2025-04-14 23:42:52,Tienda,Tarjeta débito,1857.3
412,4,3390,2023-09-30 10:44:23,Tienda,Efectivo,126.4
413,89,3171,2022-03-08 20:30:37,Tienda,Efectivo,929.17
414,8,3616,2021-08-30 13:25:23,Tienda,Tarjeta crédito,1682.26
415,95,737,2024-06-18 22:10:59,Tienda,Tarjeta débito,2283.53
416,8,271,2022-05-21 23:40:08,Tienda,Tarjeta crédito,337.79
417,94,237,2025-01-14 10:14:52,Tienda,Efectivo,930.65
418,82,2418,2021-09-06 20:06:03,Tienda,Tarjeta crédito,1304.24
419,76,3126,2022-01-08 19:42:07,Tienda,Tarjeta crédito,1014.25
420,98,3202,2022-12-27 02:06:19,Tienda,Tarjeta débito,567.06
421,1,926,2023-03-27 07:02:43,Tienda,Efectivo,1852.62
422,39,,2022-10-03 18:52:42,Tienda,Tarjeta crédito,1502.59
423,76,3005,2021-09-28 14:30:01,Tienda,Tarjeta crédito,201.78
424,44,3626,2021-12-17 22:30:53,Tienda,Tarjeta débito,1166.84
425,80,2296,2024-10-28 23:40:29,Tienda,Efectivo,742.0
426,84,,2023-11-23 06:38:25,Tienda,Tarjeta crédito,244.97
427,1,2162,2023-04-24 16:33:42,Tienda,Efectivo,345.85
428,71,2301,2023-02-02 07:11:33,Tienda,Efectivo,1125.14
429,96,4001,2024-12-18 12:38:56,Tienda,Tarjeta crédito,76.56
430,58,2116,2024-04-15 09:26:05,Tienda,Tarjeta crédito,2927.39
431,90,3844,2021-12-20 20:50:02,Tienda,Tarjeta débito,295.89
432,75,609,2021-11-16 20:58:00,Tienda,Tarjeta débito,338.82
433,34,1760,2025-05-07 15:05:12,Tienda,Efectivo,311.51
434,26,4652,2021-12-22 13:05:21,Tienda,Tarjeta débito,1832.1
435,1,4498,2024-07-04 20:48:08,Online,Tarjeta crédito,234.12
436,1,657,2021-04-07 14:04:34,Online,Tarjeta débito,970.54
437,9,271,2022-04-12 17:24:42,Tienda,Tarjeta crédito,1310.79
438,58,1694,2023-07-19 10:02:45,Tienda,Tarjeta crédito,1740.43
439,4,3626,2024-11-22 20:21:22,Tienda,Efectivo,1885.37
440,92,3521,2025-10-22 05:29:39,Tienda,Efectivo,1625.41
441,64,2434,2021-08-22 19:56:21,Tienda,Tarjeta débito,1813.97
442,59,2568,2024-04-10 18:37:00,Tienda,Efectivo,1759.81
443,66,4981,2021-02-18 07:56:18,Tienda,Tarjeta crédito,1246.25
444,1,1127,2023-01-16 23:43:50,Online,Tarjeta débito,370.29
445,89,3518,2024-08-01 20:51:22,Tienda,Efectivo,1064.84
446,35,3519,2023-10-11 01:03:43,Tienda,Tarjeta crédito,2733.29
447,91,,2023-02-26 07:08:39,Tienda,Tarjeta débito,885.86
448,95,3299,2021-01-19 05:40:30,Tienda,Efectivo,2848.29
449,39,4688,2023-07-16 15:37:25,Tienda,Efectivo,2492.49
450,52,,2021-02-27 16:28:56,Tienda,Tarjeta crédito,929.14
451,20,1638,2024-02-06 15:05:46,Tienda,Efectivo,77.45
452,1,408,2025-11-06 13:03:00,Online,Tarjeta crédito,3.89
453,99,,2024-03-16 10:28:02,Tienda,Tarjeta crédito,491.62
454,1,,2023-07-02 07:40:55,Tienda,Efectivo,345.8
455,18,4551,2021-05-11 13:52:57,Tienda,Tarjeta débito,408.25
456,98,4861,2025-04-07 06:34:43,Tienda,Efectivo,1952.94
457,61,4385,2021-02-20 13:03:17,Tienda,Efectivo,1698.31
458,98,2166,2025-08-26 19:11:47,Tienda,Efectivo,48.29
459,100,2514,2023-02-12 21:36:42,Tienda,Tarjeta crédito,1511.44
460,100,4452,2022-09-06 21:02:37,Tienda,Efectivo,54.6
461,5,4335,2025-07-02 08:35:40,Tienda,Tarjeta débito,1793.8
462,10,,2025-12-12 14:03:17,Tienda,Tarjeta débito,404.59
463,68,3101,2022-02-24 02:00:40,Tienda,Tarjeta crédito,1005.81
464,1,2357,2022-07-28 06:43:33,Online,Tarjeta débito,1323.08
465,80,4483,2024-04-07 12:33:44,Tienda,Tarjeta débito,952.33
466,63,3611,2022-07-04 16:09:52,Tienda,Efectivo,1736.33
467,53,3712,2025-08-31 01:53:29,Tienda,Efectivo,1823.11
468,78,4789,2025-09-24 08:42:58,Tienda,Tarjeta crédito,756.49
469,69,4126,2024-03-02 06:55:38,Tienda,Tarjeta débito,1378.43
470,1,1396,2025-06-20 17:08:38,Online,Tarjeta débito,151.74
471,1,1410,2023-02-07 11:05:50,Online,Tarjeta débito,715.43
472,85,2329,2021-09-20 23:03:05,Tienda,Efectivo,475.0
473,56,,2021-01-14 17:30:22,Tienda,Efectivo,1219.15
474,7,1422,2024-05-24 07:51:12,Tienda,Efectivo,868.34
475,9,1544,2022-12-06 17:35:09,Tienda,Efectivo,201.96
476,80,,2023-07-23 16:19:15,Tienda,Efectivo,1907.02
477,1,3042,2023-09-26 13:06:34,Online,Tarjeta débito,1791.0
478,77,3453,2025-08-06 04:13:09,Tienda,Tarjeta débito,482.58
479,93,1237,2022-02-25 18:33:56,Tienda,Tarjeta débito,2122.97
480,46,1872,2021-06-22 18:40:18,Tienda,Tarjeta crédito,1163.96
481,48,3382,2025-11-07 15:15:32,Tienda,Tarjeta débito,605.78
482,59,2063,2023-03-22 22:58:14,Tienda,Tarjeta crédito,543.58
483,56,,2025-11-01 21:51:35,Tienda,Tarjeta crédito,2158.18
484,5,3507,2024-06-03 21:31:50,Tienda,Tarjeta crédito,1174.84
485,1,,2024-02-07 10:44:34,Tienda,Efectivo,800.53
486,1,3620,2024-06-24 20:14:39,Tienda,Efectivo,898.52
487,60,3819,2022-04-21 03:40:28,Tienda,Tarjeta crédito,640.56
488,90,1420,2021-01-21 21:38:36,Tienda,Tarjeta débito,286.14
489,42,712,2022-05-23 13:30:40,Tienda,Tarjeta débito,1609.33
490,10,1167,2023-09-08 23:55:02,Tienda,Tarjeta débito,2126.29
491,7,4439,2022-09-03 08:19:15,Tienda,Tarjeta crédito,1721.31
492,69,2746,2021-07-12 23:14:53,Tienda,Efectivo,752.77
493,81,2608,2021-05-20 18:35:10,Tienda,Efectivo,1031.19
494,87,2825,2022-09-09 00:31:36,Tienda,Tarjeta crédito,558.99
495,27,2034,2023-07-16 16:37:19,Tienda,Tarjeta crédito,937.66
496,39,4623,2023-05-05 14:05:04,Tienda,Tarjeta débito,145.36
497,85,,2023-04-22 18:16:26,Tienda,Tarjeta débito,643.82
498,61,4017,2022-02-04 18:23:22,Tienda,Efectivo,461.69
499,9,4724,2025-01-01 14:15:10,Tienda,Tarjeta débito,2201.99
500,85,,2025-01-04 00:29:11,Tienda,Tarjeta crédito,98.2
501,1,4713,2021-10-07 02:05:33,Online,Tarjeta crédito,692.56
502,92,,2025-07-31 04:03:45,Tienda,Tarjeta crédito,80.55
503,36,3722,2023-03-06 17:19:31,Tienda,Efectivo,1248.24
504,10,3973,2025-05-01 01:06:10,Tienda,Efectivo,1620.16
505,77,2285,2023-09-25 04:34:56,Tienda,Tarjeta débito,51.0
506,100,4274,2024-02-11 07:57:16,Tienda,Efectivo,197.15
507,15,2179,2025-03-09 06:29:37,Tienda,Tarjeta débito,1260.8
508,1,1685,2021-02-09 03:37:58,Online,Tarjeta crédito,467.54
509,42,,2023-05-09 09:46:54,Tienda,Efectivo,630.58
510,33,133,2022-07-08 16:22:50,Tienda,Efectivo,298.38
511,4,4353,2024-05-08 01:08:12,Tienda,Efectivo,1907.85
512,6,,2024-02-29 23:26:41,Tienda,Tarjeta crédito,1707.03
513,95,641,2024-10-13 23:53:16,Tienda,Tarjeta crédito,1579.94
514,20,4848,2023-11-16 23:05:26,Tienda,Efectivo,1680.98
515,53,40,2022-10-05 00:41:13,Tienda,Efectivo,815.33
516,48,3278,2022-09-14 15:36:30,Tienda,Efectivo,677.02
517,85,4747,2023-03-31 02:57:10,Tienda,Efectivo,203.58
518,70,222,2025-02-23 05:50:12,Tienda,Efectivo,443.05
519,85,2561,2022-06-07 12:58:34,Tienda,Efectivo,1067.04
520,100,,2021-10-15 20:57:48,Tienda,Tarjeta crédito,1078.33
521,96,1683,2022-11-22 20:12:13,Tienda,Efectivo,1063.55
522,95,4689,2024-04-26 01:25:03,Tienda,Tarjeta débito,1366.37
523,46,1132,2025-10-09 14:02:10,Tienda,Efectivo,2595.1
524,56,,2022-01-06 16:00:58,Tienda,Efectivo,94.84
525,56,,2024-11-14 01:58:27,Tienda,Tarjeta crédito,1677.57
526,21,,2023-09-02 03:11:45,Tienda,Efectivo,1566.63
527,66,2950,2025-01-23 06:02:59,Tienda,Tarjeta débito,57.6
528,37,304,2025-07-11 07:33:56,Tienda,Tarjeta crédito,1883.51
529,18,2524,2021-09-06 07:52:58,Tienda,Tarjeta débito,1232.11
530,39,3223,2025-11-14 01:24:13,Tienda,Tarjeta débito,337.22
531,81,1181,2024-04-18 21:02:42,Tienda,Tarjeta débito,40.88
532,57,,2023-10-13 01:46:28,Tienda,Tarjeta crédito,1105.98
533,53,177,2022-12-23 01:49:16,Tienda,Efectivo,288.52
534,54,,2025-07-20 00:11:57,Tienda,Tarjeta débito,1098.13
535,1,925,2021-01-19 10:44:38,Online,Tarjeta débito,1372.38
536,74,643,2021-06-11 01:00:24,Tienda,Tarjeta débito,540.18
537,55,1502,2021-01-26 23:38:28,Tienda,Tarjeta débito,2273.39
538,1,1150,2024-08-25 15:41:50,Online,Tarjeta crédito,2640.66
539,87,1280,2021-02-04 00:24:56,Tienda,Efectivo,959.67
540,83,,2022-05-28 08:29:31,Tienda,Efectivo,1296.01
541,32,1084,2024-02-08 12:10:40,Tienda,Efectivo,538.88
542,1,824,2022-09-14 11:23:29,Online,Tarjeta crédito,1865.14
543,80,3531,2022-12-20 12:23:03,Tienda,Efectivo,1230.52
544,24,107,2021-06-03 21:53:41,Tienda,Tarjeta crédito,1821.41
545,60,,2024-12-10 22:43:07,Tienda,Tarjeta débito,1683.87
546,69,2009,2023-03-12 22:11:02,Tienda,Tarjeta débito,1993.45
547,83,4237,2023-09-19 04:03:42,Tienda,Tarjeta débito,1509.83
548,85,3335,2023-10-21 08:10:45,Tienda,Efectivo,1230.63
549,16,4540,2025-08-30 15:37:55,Tienda,Tarjeta crédito,1827.08
550,88,2671,2023-05-31 11:21:10,Tienda,Tarjeta débito,68.3
551,55,3738,2022-06-06 13:35:29,Tienda,Tarjeta crédito,1486.6
552,52,,2025-03-13 16:51:45,Tienda,Tarjeta crédito,2358.6
553,43,1421,2021-02-07 12:07:29,Tienda,Efectivo,1480.13
554,57,,2024-07-28 21:24:02,Tienda,Efectivo,982.15
555,59,,2021-02-02 13:49:07,Tienda,Tarjeta débito,562.61
556,89,,2024-08-02 20:43:39,Tienda,Tarjeta débito,980.51
557,1,4998,2024-02-12 00:53:08,Online,Tarjeta crédito,1060.96
558,1,780,2021-01-14 13:42:14,Online,Tarjeta débito,464.9
559,94,2594,2024-08-07 17:07:47,Tienda,Tarjeta débito,899.13
560,43,328,2025-06-24 23:06:27,Tienda,Tarjeta débito,1409.94
561,52,,2023-03-06 07:23:45,Tienda,Tarjeta débito,1346.32
562,1,3871,2023-08-14 15:37:41,Online,Tarjeta crédito,1216.46
563,8,820,2024-02-10 03:43:40,Tienda,Efectivo,1404.0
564,43,117,2025-12-18 22:45:02,Tienda,Efectivo,1939.83
565,63,,2021-09-06 09:38:48,Tienda,Tarjeta crédito,2133.05
566,89,3399,2024-09-12 15:36:40,Tienda,Tarjeta crédito,1606.05
567,100,839,2024-08-27 23:39:00,Tienda,Tarjeta débito,390.5
568,16,430,2023-09-29 06:07:42,Tienda,Tarjeta crédito,2514.48
569,35,1031,2024-05-15 07:00:39,Tienda,Tarjeta crédito,2007.72
570,52,843,2022-08-01 01:26:11,Tienda,Efectivo,739.02
571,96,3653,2021-10-03 14:06:50,Tienda,Tarjeta crédito,406.96
572,1,3069,2025-10-18 05:40:52,Tienda,Efectivo,1062.51
573,85,2921,2023-01-22 13:02:10,Tienda,Efectivo,1783.0
574,19,4436,2022-10-23 20:10:04,Tienda,Tarjeta crédito,1806.98
575,80,251,2023-06-18 04:32:48,Tienda,Tarjeta débito,1096.19
576,1,220,2023-09-28 21:59:31,Online,Tarjeta débito,557.44
577,55,1402,2024-03-14 09:13:10,Tienda,Tarjeta crédito,576.86
578,91,,2022-05-29 16:29:14,Tienda,Tarjeta débito,2193.26
579,32,4115,2022-11-27 10:18:02,Tienda,Tarjeta crédito,1597.28
580,48,3704,2022-03-01 14:09:33,Tienda,Efectivo,1142.6
581,3,4516,2021-01-01 09:55:00,Tienda,Efectivo,214.71
582,25,,2022-06-29 06:54:11,Tienda,Tarjeta crédito,375.05
583,18,,2023-07-12 12:08:29,Tienda,Tarjeta débito,1800.08
584,85,341,2021-01-29 06:00:27,Tienda,Tarjeta crédito,434.87
585,44,195,2023-04-15 21:53:12,Tienda,Tarjeta crédito,2085.62
586,54,,2024-10-07 00:04:51,Tienda,Tarjeta débito,2026.41
587,96,249,2022-09-19 18:47:17,Tienda,Tarjeta crédito,1335.64
588,16,,2024-05-07 02:07:38,Tienda,Tarjeta débito,1474.04
589,28,581,2024-09-05 17:14:10,Tienda,Tarjeta crédito,1400.16
590,20,279,2024-10-28 05:42:58,Tienda,Tarjeta débito,1063.25
591,27,1484,2025-04-22 19:23:45,Tienda,Tarjeta crédito,531.94
592,55,955,2025-01-25 12:53:11,Tienda,Efectivo,1007.88
593,61,,2025-10-02 05:39:01,Tienda,Tarjeta débito,1147.35
594,1,3744,2023-11-07 23:44:28,Online,Tarjeta crédito,1879.89
595,70,4472,2023-06-13 17:46:42,Tienda,Efectivo,424.85
596,5,706,2021-06-16 16:07:01,Tienda,Efectivo,384.12
597,36,,2024-09-11 09:54:18,Tienda,Tarjeta débito,251.6
598,51,676,2024-11-09 19:10:07,Tienda,Tarjeta débito,2113.93
599,80,2272,2022-05-12 19:05:06,Tienda,Efectivo,454.42
600,33,3469,2025-04-29 09:49:11,Tienda,Tarjeta crédito,146.22
601,89,3695,2023-03-27 03:53:07,Tienda,Tarjeta débito,346.28
602,38,4639,2023-09-06 20:40:18,Tienda,Tarjeta crédito,880.5
603,83,,2025-06-13 00:43:31,Tienda,Efectivo,1676.65
604,98,3124,2025-11-20 08:03:39,Tienda,Tarjeta crédito,1174.51
605,84,3003,2025-04-22 08:30:53,Tienda,Tarjeta débito,1056.24
606,1,664,2023-09-02 06:25:14,Online,Tarjeta débito,1687.44
607,84,2908,2022-03-21 01:04:13,Tienda,Tarjeta débito,731.32
608,60,1904,2022-02-14 10:49:51,Tienda,Tarjeta crédito,1259.65
609,83,4812,2021-11-12 03:06:53,Tienda,Efectivo,1079.1
610,100,2421,2021-11-21 03:21:49,Tienda,Tarjeta débito,2118.75
611,79,4693,2023-02-21 07:32:46,Tienda,Efectivo,2341.4
612,1,3607,2024-09-19 12:24:45,Online,Tarjeta débito,1031.29
613,25,659,2025-03-27 07:46:37,Tienda,Tarjeta débito,1519.56
614,89,,2024-05-20 14:02:25,Tienda,Tarjeta crédito,1210.45
615,70,2930,2025-05-15 01:16:06,Tienda,Tarjeta crédito,297.17
616,17,,2025-06-22 18:55:59,Tienda,Tarjeta crédito,958.3
617,67,,2025-08-26 09:35:29,Tienda,Tarjeta débito,1782.73
618,1,1706,2021-08-28 08:08:37,Online,Tarjeta débito,2066.51
619,34,3507,2024-05-30 06:51:43,Tienda,Tarjeta débito,202.97
620,81,3241,2024-05-01 02:01:05,Tienda,Efectivo,826.97
621,44,3132,2023-04-17 19:24:38,Tienda,Tarjeta crédito,1726.87
622,54,,2025-08-10 14:52:51,Tienda,Efectivo,1898.63
623,87,3646,2022-04-24 23:23:51,Tienda,Efectivo,724.47
624,16,,2025-08-15 01:15:24,Tienda,Efectivo,380.96
625,19,3986,2024-05-30 04:01:51,Tienda,Efectivo,1206.11
626,1,2504,2023-09-18 00:42:20,Online,Tarjeta crédito,657.19
627,57,4326,2025-04-01 03:41:27,Tienda,Tarjeta crédito,473.07
628,56,3642,2025-03-14 08:26:51,Tienda,Tarjeta débito,1225.61
629,23,188,2023-05-04 03:26:56,Tienda,Efectivo,1762.93
630,1,3714,2023-11-15 19:40:35,Online,Tarjeta crédito,404.52
631,17,1971,2024-01-16 10:40:06,Tienda,Efectivo,692.6
632,50,2037,2022-04-24 04:04:54,Tienda,Efectivo,426.2
633,40,1331,2025-01-07 09:56:37,Tienda,Tarjeta débito,1491.48
634,1,3167,2022-09-19 07:42:30,Online,Tarjeta crédito,88.36
635,59,,2022-12-27 02:09:48,Tienda,Tarjeta débito,689.04
636,6,2909,2021-03-03 18:20:57,Tienda,Efectivo,532.25
637,6,2544,2023-04-12 23:12:39,Tienda,Efectivo,694.0
638,71,84,2022-06-23 14:32:40,Tienda,Efectivo,256.05
639,46,3728,2021-04-05 10:32:56,Tienda,Tarjeta crédito,1649.92
640,37,3772,2023-04-17 02:39:18,Tienda,Tarjeta crédito,442.77
641,82,2822,2025-01-17 17:34:21,Tienda,Tarjeta crédito,358.0
642,81,3886,2023-04-28 08:40:07,Tienda,Tarjeta débito,1074.68
643,79,2913,2024-02-01 11:48:57,Tienda,Tarjeta débito,1778.82
644,75,,2023-09-15 06:53:07,Tienda,Efectivo,153.53
645,50,353,2025-03-10 00:50:25,Tienda,Tarjeta débito,832.89
646,2,168,2022-11-24 03:05:07,Tienda,Tarjeta crédito,977.22
647,3,157,2022-03-13 01:41:19,Tienda,Tarjeta crédito,1340.92
648,1,,2023-02-19 18:01:36,Tienda,Tarjeta débito,451.88
649,6,4029,2024-01-05 03:19:07,Tienda,Tarjeta crédito,885.51
650,18,2261,2021-02-24 13:32:06,Tienda,Tarjeta débito,1419.0
651,42,,2022-12-08 09:01:00,Tienda,Efectivo,1815.77
652,61,2416,2023-06-07 15:32:28,Tienda,Tarjeta crédito,1756.44
653,51,743,2023-08-18 07:00:20,Tienda,Efectivo,1175.98
654,59,3240,2022-09-18 22:26:17,Tienda,Efectivo,224.14
655,17,463,2025-06-04 13:59:21,Tienda,Tarjeta débito,552.8
656,37,,2024-07-29 18:41:37,Tienda,Efectivo,1993.62
657,29,,2024-08-26 23:37:06,Tienda,Efectivo,1897.13
658,51,2503,2023-05-20 18:39:02,Tienda,Efectivo,853.26
659,67,2998,2022-10-14 18:51:00,Tienda,Efectivo,1391.32
660,61,,2021-01-08 17:30:24,Tienda,Tarjeta débito,2416.11
661,83,,2021-09-26 14:18:39,Tienda,Tarjeta débito,935.83
662,75,2430,2024-12-27 07:42:57,Tienda,Tarjeta crédito,985.1
663,39,4332,2024-01-30 02:47:36,Tienda,Tarjeta débito,1473.19
664,58,1218,2024-07-30 03:55:38,Tienda,Efectivo,346.8
665,63,548,2025-01-11 21:53:47,Tienda,Efectivo,41.77
666,70,3686,2022-04-16 16:59:05,Tienda,Efectivo,1377.74
667,94,3398,2021-04-22 13:45:37,Tienda,Tarjeta crédito,2421.09
668,59,348,2025-08-12 09:50:43,Tienda,Tarjeta crédito,2368.91
669,8,2540,2024-12-18 20:37:49,Tienda,Tarjeta débito,344.89
670,99,3373,2024-07-31 03:06:08,Tienda,Tarjeta débito,1061.07
671,26,3308,2025-08-20 03:45:14,Tienda,Tarjeta crédito,2163.52
672,6,2471,2024-12-08 18:33:03,Tienda,Tarjeta crédito,339.2
673,1,2739,2025-03-16 03:41:54,Online,Tarjeta débito,349.18
674,40,1631,2022-06-05 20:45:38,Tienda,Tarjeta débito,966.5
675,27,614,2024-10-09 06:23:13,Tienda,Tarjeta débito,1780.6
676,3,714,2025-01-28 03:50:01,Tienda,Tarjeta débito,1487.68
677,1,3770,2021-12-04 22:47:29,Online,Tarjeta débito,645.47
678,88,3810,2023-11-03 21:25:51,Tienda,Tarjeta crédito,646.49
679,77,,2025-10-28 19:59:06,Tienda,Tarjeta crédito,1193.27
680,74,3817,2025-05-06 19:47:59,Tienda,Efectivo,2149.26
681,4,2258,2021-01-22 21:09:07,Tienda,Tarjeta débito,277.28
682,84,,2022-01-03 22:09:42,Tienda,Efectivo,617.83
683,17,,2022-04-01 21:19:20,Tienda,Tarjeta crédito,2679.6
684,54,2644,2022-11-27 15:28:12,Tienda,Tarjeta débito,1770.94
685,71,88,2023-08-02 20:05:15,Tienda,Tarjeta crédito,1887.57
686,6,,2023-09-10 08:18:00,Tienda,Efectivo,1393.67
687,44,1160,2025-05-31 02:57:50,Tienda,Tarjeta crédito,2479.57
688,25,1137,2021-02-11 05:27:38,Tienda,Tarjeta débito,566.54
689,13,2617,2021-11-08 03:43:42,Tienda,Tarjeta débito,1890.07
690,88,,2023-09-16 21:33:08,Tienda,Tarjeta débito,572.02
691,5,2447,2025-06-19 11:44:45,Tienda,Tarjeta débito,141.12
692,94,20,2025-05-24 22:52:09,Tienda,Tarjeta débito,1077.98
693,37,4373,2024-02-17 05:33:34,Tienda,Tarjeta crédito,1648.33
694,14,4473,2021-07-18 12:05:17,Tienda,Tarjeta débito,2528.83
695,7,2063,2022-04-19 10:36:10,Tienda,Efectivo,1187.98
696,44,2577,2024-05-29 14:37:43,Tienda,Tarjeta crédito,1554.65
697,15,1752,2025-07-17 12:07:57,Tienda,Tarjeta crédito,618.1
698,1,1910,2024-10-31 03:21:18,Online,Tarjeta crédito,827.1
699,19,,2023-07-29 23:59:54,Tienda,Tarjeta crédito,1304.68
700,59,1668,2024-07-04 01:58:07,Tienda,Tarjeta débito,859.78
701,39,,2022-12-22 11:54:20,Tienda,Tarjeta débito,1486.65
702,59,2986,2021-07-26 06:40:11,Tienda,Tarjeta débito,908.82
703,18,3375,2022-11-11 06:13:07,Tienda,Tarjeta débito,396.52
704,27,2239,2025-12-15 02:51:02,Tienda,Tarjeta débito,1123.93
705,99,3846,2024-09-26 11:48:07,Tienda,Efectivo,693.75
706,55,1373,2021-04-28 06:32:08,Tienda,Efectivo,875.36
707,12,4288,2023-08-04 10:14:09,Tienda,Tarjeta crédito,922.84
708,31,,2023-07-22 08:01:36,Tienda,Efectivo,1077.1
709,52,,2023-12-14 23:10:25,Tienda,Tarjeta crédito,2132.29
710,76,,2024-09-06 20:24:49,Tienda,Tarjeta débito,132.46
711,1,1444,2023-07-21 17:30:06,Online,Tarjeta crédito,1022.8
712,66,565,2022-07-03 22:39:41,Tienda,Tarjeta crédito,607.69
713,88,1835,2021-09-13 19:03:00,Tienda,Tarjeta crédito,268.09
714,86,,2021-07-17 17:29:34,Tienda,Tarjeta débito,431.97
715,1,716,2022-05-30 10:53:56,Online,Tarjeta débito,542.8
716,13,3450,2023-06-10 16:21:17,Tienda,Efectivo,1095.65
717,40,4169,2024-04-16 03:16:52,Tienda,Tarjeta crédito,304.96
718,99,432,2025-02-21 14:25:15,Tienda,Tarjeta débito,343.5
719,17,4487,2025-07-24 08:08:27,Tienda,Tarjeta débito,2703.42
720,89,365,2021-03-31 01:55:27,Tienda,Efectivo,1160.01
721,89,667,2025-11-22 21:23:42,Tienda,Tarjeta crédito,1485.67
722,54,2643,2021-12-29 04:27:58,Tienda,Tarjeta crédito,1048.71
723,58,558,2022-01-18 12:03:59,Tienda,Tarjeta crédito,546.31
724,58,1845,2021-01-05 15:31:28,Tienda,Efectivo,115.42
725,55,2301,2022-06-25 06:37:52,Tienda,Efectivo,323.04
726,17,,2022-11-16 01:49:39,Tienda,Tarjeta débito,978.18
727,77,,2022-10-11 14:01:58,Tienda,Tarjeta crédito,1029.27
728,59,457,2025-02-25 20:28:54,Tienda,Tarjeta débito,946.57
729,3,,2024-11-06 08:52:38,Tienda,Tarjeta crédito,1065.63
730,1,380,2023-05-08 17:52:50,Online,Tarjeta crédito,1208.49
731,39,,2022-05-26 03:58:53,Tienda,Efectivo,2285.3
732,49,,2023-08-03 15:16:19,Tienda,Tarjeta débito,1363.84
733,60,2686,2024-03-16 23:15:48,Tienda,Efectivo,1199.43
734,54,,2022-02-03 10:19:07,Tienda,Tarjeta débito,2046.62
735,80,2509,2024-03-30 22:39:45,Tienda,Tarjeta crédito,1882.26
736,50,3070,2022-07-22 15:40:24,Tienda,Tarjeta débito,1153.33
737,53,3104,2021-10-15 22:50:15,Tienda,Tarjeta débito,1090.13
738,4,,2025-08-29 06:00:32,Tienda,Tarjeta débito,65.17
739,1,4447,2023-12-03 12:26:39,Online,Tarjeta débito,1264.74
740,27,3241,2023-06-16 11:43:42,Tienda,Tarjeta crédito,673.97
741,78,1980,2022-07-16 00:07:16,Tienda,Tarjeta crédito,1568.7
742,31,919,2024-12-27 13:54:03,Tienda,Efectivo,1870.57
743,9,1556,2023-05-08 11:33:15,Tienda,Tarjeta débito,1760.44
744,98,,2025-02-07 03:34:03,Tienda,Tarjeta débito,390.46
745,26,,2021-10-16 07:17:46,Tienda,Efectivo,275.58
746,83,4911,2023-09-12 07:27:05,Tienda,Efectivo,1285.39
747,1,3198,2023-06-19 11:40:16,Online,Tarjeta débito,1079.62
748,38,,2025-03-20 14:40:14,Tienda,Tarjeta crédito,561.4
749,13,609,2025-06-30 11:37:24,Tienda,Tarjeta débito,181.74
750,8,,2025-07-24 00:36:38,Tienda,Tarjeta débito,244.2
751,11,2254,2023-10-06 09:52:40,Tienda,Efectivo,1084.35
752,34,,2025-02-04 14:22:31,Tienda,Tarjeta crédito,1104.82
