Fecha,Apertura,Cierre,Maximo,Minimo,Volumen
2023-11-01,325.52,331.74,340.86,324.89,938938
2023-11-02,332.32,338.27,339.89,329.28,1045979
2023-11-03,338.55,333.23,339.35,328.21,1559953
2023-11-06,333.22,336.23,339.43,328.04,1073796
2023-11-07,335.49,331.36,340.55,330.38,1309850
2023-11-08,332.2,322.21,336.48,316.81,2310553
2023-11-09,321.53,318.16,323.61,316.92,977460
2023-11-10,316.92,314.58,320.79,313.06,1061783
2023-11-13,314.72,309.86,319.97,308.89,593976
2023-11-14,309.87,303.59,313.5,302.6,1841775
2023-11-15,303.85,287.62,308.36,279.92,2119752
2023-11-16,286.61,275.02,287.49,273.5,1387030
2023-11-17,273.96,266.48,274.74,260.94,911772
2023-11-20,265.62,258.99,274.16,257.86,2192059
2023-11-21,257.01,251.44,264.51,242.86,2301767
2023-11-22,250.9,240.94,253.7,225.35,1388424
2023-11-23,240.47,237.58,240.6,235.43,612823
2023-11-24,236.27,231.91,239.72,229.75,1639169
2023-11-27,231.42,226.21,234.44,224.02,2030860
2023-11-28,224.8,217.49,234.34,211.41,1731878
2023-11-29,217.58,212.5,219.42,207.88,1285758
2023-11-30,211.62,222.15,236.83,211.53,2845617
2023-12-01,224.26,222.6,225.94,222.24,793707
2023-12-04,223.55,223.04,223.94,222.79,2015118
2023-12-05,224.31,218.4,227.59,210.34,1715164
2023-12-06,220.23,220.6,220.6,220.23,1228858
2023-12-07,220.44,211.65,224.72,211.14,1402368
2023-12-08,211.88,203.81,225.42,190.61,1704698
2023-12-11,203.13,202.58,203.62,201.91,1663020
2023-12-12,203.13,199.78,205.5,198.63,1893898
2023-12-13,197.61,199.26,200.14,197.36,1996523
2023-12-14,200.61,193.28,203.64,189.2,2234651
2023-12-15,195.49,195.54,195.6,195.46,1999804
2023-12-18,195.15,193.15,195.31,192.76,639352
2023-12-19,192.68,191.77,192.72,191.61,1422366
2023-12-20,191.66,190.44,192.24,190.39,1419945
2023-12-21,189.66,184.92,196.15,180.48,2258362
2023-12-22,185.36,184.3,186.38,183.71,1923807
2023-12-25,184.29,184.17,184.42,184.07,570923
2023-12-26,183.84,182.36,184.54,181.18,615723
2023-12-27,182.05,176.42,187.71,171.75,2390464
2023-12-28,176.26,176.54,176.73,176.1,867678
2023-12-29,176.65,166.81,183.52,150.41,1809647
2024-01-01,166.94,165.85,167.07,165.54,1222401
2024-01-02,166.26,165.42,166.46,164.52,2046107
2024-01-03,164.62,163.1,165.45,161.02,2144830
2024-01-04,164.72,169.13,171.8,162.88,761736
2024-01-05,168.48,165.01,171.44,163.12,1364947
2024-01-08,164.94,167.8,169.95,164.77,1736726
2024-01-09,166.6,172.6,176.38,162.58,1597760
2024-01-10,171.99,169.18,174.47,167.35,1708550
2024-01-11,168.68,167.66,170.15,166.87,1659845
2024-01-12,167.79,164.75,171.7,163.61,2318767
2024-01-15,164.63,164.47,164.79,164.45,1258928
2024-01-16,162.96,159.32,164.78,156.83,2088467
2024-01-17,159.03,160.9,161.01,156.77,800011
2024-01-18,160.63,160.5,160.69,160.36,1343348
2024-01-19,161.85,159.63,162.8,159.0,1494409
2024-01-22,157.98,153.35,158.3,150.95,1444846
2024-01-23,153.19,151.19,156.13,150.84,599709
2024-01-24,150.83,155.0,159.72,149.36,2136350
2024-01-25,155.08,155.78,156.06,154.56,1977795
2024-01-26,156.74,157.48,157.8,156.64,1520786
2024-01-29,158.22,155.13,158.89,152.73,2378251
2024-01-30,154.82,154.21,154.94,153.73,1836927
2024-01-31,153.56,149.08,157.76,143.6,1451314
2024-02-01,148.07,151.81,155.03,146.48,907037
2024-02-02,150.93,144.61,151.35,141.74,1121204
2024-02-05,142.59,142.07,142.86,141.68,1933575
2024-02-06,141.94,142.01,142.04,141.9,784479
2024-02-07,142.95,144.32,146.26,142.26,1122708
2024-02-08,142.72,150.8,155.32,135.88,1629021
2024-02-09,151.43,150.82,151.72,150.81,2017388
2024-02-12,150.58,150.98,151.18,150.12,1069544
2024-02-13,150.99,152.25,152.5,150.56,954726
2024-02-14,151.92,149.27,153.71,147.44,742815
2024-02-15,149.19,147.19,151.65,147.0,1587867
2024-02-16,146.89,151.41,151.56,144.44,1330375
2024-02-19,153.56,155.83,157.06,152.39,2251011
2024-02-20,154.64,158.22,161.93,150.85,1056562
2024-02-21,158.51,157.88,158.92,157.44,1734638
2024-02-22,156.75,149.88,163.85,146.52,2164723
2024-02-23,150.87,147.78,153.58,146.71,1685013
2024-02-26,147.17,152.94,160.26,144.81,1323681
2024-02-27,152.0,155.42,157.46,149.95,1080325
2024-02-28,156.23,157.29,158.95,154.51,1985553
2024-02-29,156.62,159.69,160.98,156.49,2372193
2024-03-01,159.46,162.71,162.93,155.33,908560
2024-03-04,163.36,159.66,164.12,156.37,1049990
2024-03-05,160.24,162.51,164.48,159.81,711332
2024-03-06,160.96,158.07,163.38,157.95,1353878
2024-03-07,156.64,161.18,166.86,154.9,704871
2024-03-08,160.19,158.78,160.58,158.47,744125
2024-03-11,157.88,159.69,161.44,156.66,957252
2024-03-12,159.42,163.12,163.48,156.74,1430019
2024-03-13,161.7,160.93,162.18,159.99,1654470
2024-03-14,162.82,164.4,165.73,161.89,1667877
2024-03-15,164.77,166.95,167.61,163.7,1642413
2024-03-18,168.07,172.9,174.08,166.09,1698644
2024-03-19,171.59,172.33,172.54,171.55,771502
2024-03-20,174.19,170.42,176.63,165.79,1582324
2024-03-21,170.11,181.45,195.38,160.6,3090713
2024-03-22,181.5,184.75,186.69,179.39,912959
2024-03-25,185.01,186.74,189.24,182.11,625724
2024-03-26,188.54,188.79,189.1,188.39,1796955
2024-03-27,188.31,185.6,189.39,183.32,1692658
2024-03-28,187.41,184.51,188.81,183.08,1917892
2024-03-29,185.95,183.59,186.94,181.06,1580463
2024-04-01,181.63,183.0,183.05,180.97,1079366
2024-04-02,182.5,179.12,186.28,173.82,1344671
2024-04-03,179.09,182.65,185.89,176.59,1088071
2024-04-04,182.94,179.38,183.85,178.21,2078565
2024-04-05,179.19,177.32,179.99,174.99,1369432
2024-04-08,177.71,178.04,178.09,177.59,556103
2024-04-09,177.99,177.4,178.54,176.8,525769
2024-04-10,176.87,178.79,179.44,176.42,1598337
2024-04-11,179.05,181.39,182.39,175.83,1834954
2024-04-12,180.24,187.51,187.72,177.33,2660107
2024-04-15,186.84,188.17,188.46,186.48,1462997
2024-04-16,187.62,199.58,208.7,185.57,2741104
2024-04-17,200.83,205.97,206.58,194.27,732495
2024-04-18,206.22,202.27,208.46,199.9,1679029
2024-04-19,203.98,204.15,204.33,203.79,1905598
2024-04-22,203.26,200.87,204.14,199.83,1599388
2024-04-23,201.66,205.97,206.08,199.8,1576994
2024-04-24,205.34,206.58,208.14,203.68,1326290
2024-04-25,207.87,209.43,211.22,206.3,2003113
2024-04-26,209.56,204.15,212.43,203.48,2154757
2024-04-29,202.89,205.6,208.21,201.13,2095797
2024-04-30,206.67,221.79,226.83,191.64,2952392
2024-05-01,221.95,216.38,227.1,208.57,2303593
2024-05-02,217.8,222.62,225.99,213.08,1374171
2024-05-03,221.57,215.73,223.35,213.97,1747063
2024-05-06,217.13,211.44,223.55,210.97,2466253
2024-05-07,210.38,216.77,217.53,210.17,2415940
2024-05-08,218.78,221.63,225.87,214.13,1309431
2024-05-09,221.86,220.94,222.49,219.94,539744
2024-05-10,220.41,220.88,221.04,219.99,823024
2024-05-13,220.91,217.57,221.06,217.08,1525240
2024-05-14,217.14,218.79,220.87,216.76,1493902
2024-05-15,218.56,220.24,222.91,215.97,1742423
2024-05-16,221.83,228.0,231.02,218.36,2358963
2024-05-17,228.03,229.8,229.9,225.8,998794
2024-05-20,227.66,226.72,228.07,226.04,1790612
2024-05-21,225.62,224.03,227.78,223.99,1905180
2024-05-22,226.64,230.02,230.91,225.66,1443487
2024-05-23,230.71,235.82,238.68,224.19,1637399
2024-05-24,234.84,232.96,234.86,230.96,1680877
2024-05-27,232.34,234.95,239.24,230.92,818275
2024-05-28,232.54,230.87,233.72,230.67,1978673
2024-05-29,231.4,233.91,234.59,230.76,1105418
2024-05-30,232.77,236.7,239.36,226.98,877255
2024-05-31,236.49,237.86,238.47,236.17,592606
2024-06-03,237.65,233.58,240.82,231.72,1866822
2024-06-04,233.46,233.66,233.68,233.32,1925768
2024-06-05,233.4,232.34,233.83,231.7,2056398
2024-06-06,230.9,232.28,234.6,229.35,1748294
2024-06-07,233.24,240.88,247.12,230.48,2145096
2024-06-10,238.64,239.48,240.69,238.43,1525536
2024-06-11,239.91,240.84,241.93,239.42,2005962
2024-06-12,240.28,246.11,247.66,235.39,2423562
2024-06-13,246.05,244.37,246.45,244.03,1392924
2024-06-14,245.92,253.01,261.28,235.08,1512426
2024-06-17,250.43,247.35,254.94,243.48,1588135
2024-06-18,246.91,245.93,247.0,245.24,1665003
2024-06-19,244.7,241.72,245.95,241.22,1997294
2024-06-20,242.42,249.87,254.09,239.2,2316779
2024-06-21,251.46,253.44,254.82,250.63,1364271
2024-06-24,251.55,254.48,255.53,250.5,2089124
2024-06-25,253.05,255.81,256.17,252.99,1408513
2024-06-26,255.73,253.77,255.97,253.07,1626518
2024-06-27,254.1,263.19,276.35,239.13,1399879
2024-06-28,265.97,273.79,276.3,264.45,1373057
2024-07-01,274.27,278.0,278.56,269.34,1536606
2024-07-02,278.91,285.1,292.78,278.2,1862475
2024-07-03,283.92,290.98,294.23,280.6,1809360
2024-07-04,290.07,291.63,293.89,288.26,1836720
2024-07-05,292.67,303.44,316.44,284.72,855287
2024-07-08,304.02,296.03,307.52,294.91,2147157
2024-07-09,300.02,299.56,300.2,299.2,1680244
2024-07-10,300.39,295.46,309.69,289.96,1802440
2024-07-11,296.4,304.51,313.89,286.4,2259267
2024-07-12,306.34,314.76,316.07,301.84,1508931
2024-07-15,313.75,323.87,333.9,309.51,1749679
2024-07-16,325.77,340.61,367.21,307.49,2849302
2024-07-17,339.71,348.31,348.34,338.33,634215
2024-07-18,347.33,362.38,382.95,323.24,2096609
2024-07-19,358.96,359.93,360.25,358.17,514765
2024-07-22,358.96,358.86,359.01,358.84,1110649
2024-07-23,359.0,355.82,362.03,351.95,1227512
2024-07-24,354.39,356.31,357.46,352.57,1843749
2024-07-25,355.23,361.89,364.77,353.65,829813
2024-07-26,362.46,373.42,376.64,356.94,1816278
2024-07-29,375.98,382.17,384.47,373.56,1855596
2024-07-30,383.64,393.24,396.44,377.5,2413245
2024-07-31,393.38,390.96,394.4,389.74,546223
2024-08-01,392.15,400.31,404.06,389.46,1210913
2024-08-02,403.19,410.0,420.78,393.19,1917732
2024-08-05,412.9,411.96,413.21,411.45,1357251
2024-08-06,410.42,399.95,420.2,393.18,1093976
2024-08-07,400.83,384.4,403.32,380.14,1467318
2024-08-08,386.86,387.13,387.33,386.79,1588680
2024-08-09,383.08,401.14,414.95,374.31,2080527
2024-08-12,401.48,407.15,411.15,396.43,676815
2024-08-13,408.43,399.24,416.18,391.44,1945309
2024-08-14,404.18,407.98,409.6,404.16,1553939
2024-08-15,407.99,408.04,408.05,407.95,905552
2024-08-16,409.46,425.59,431.61,379.79,712323
2024-08-19,423.86,422.63,425.22,421.08,910683
2024-08-20,426.79,425.14,428.41,424.84,1736328
2024-08-21,427.06,442.22,447.59,423.23,1140445
2024-08-22,443.37,457.94,469.15,441.04,2248399
2024-08-23,456.45,455.27,456.87,455.11,1767466
2024-08-26,454.55,438.78,464.37,428.5,1120001
2024-08-27,433.96,438.28,441.22,429.14,937486
2024-08-28,439.51,447.15,452.38,426.93,1255372
2024-08-29,444.84,452.84,462.21,444.02,1940883
2024-08-30,454.42,468.87,470.84,446.01,1141054
2024-09-02,466.52,466.71,466.82,466.45,1099689
2024-09-03,471.89,482.02,484.31,464.31,1283470
2024-09-04,482.93,485.49,485.61,482.63,1287254
2024-09-05,489.57,479.51,499.81,466.23,2224105
2024-09-06,478.51,477.66,478.82,477.46,1154921
2024-09-09,475.45,480.64,486.97,472.84,662456
2024-09-10,478.14,479.27,479.38,477.38,1447747
2024-09-11,478.51,482.25,485.31,477.23,1307303
2024-09-12,478.41,471.81,484.52,467.07,817223
2024-09-13,473.95,480.05,483.88,472.62,1333293
2024-09-16,482.9,487.89,487.97,474.17,641743
2024-09-17,488.16,475.36,496.8,458.52,1086634
2024-09-18,476.25,478.32,480.3,474.78,1608103
2024-09-19,479.0,480.41,480.53,478.16,1548856
2024-09-20,482.2,486.83,490.53,479.66,1926429
2024-09-23,487.39,478.48,502.02,470.06,1732641
2024-09-24,476.78,458.14,508.43,453.25,2469229
2024-09-25,457.8,465.8,473.3,444.54,1390343
2024-09-26,467.93,477.82,487.46,460.66,801603
2024-09-27,481.37,478.53,482.25,478.14,1626642
2024-09-30,478.8,485.98,486.82,471.84,1613306
2024-10-01,487.72,494.17,504.15,477.06,1553213
2024-10-02,493.92,487.88,494.1,487.66,1791677
2024-10-03,482.23,485.88,487.75,480.69,1590307
2024-10-04,480.98,492.69,501.12,478.54,917955
2024-10-07,494.43,507.32,514.61,487.67,1249357
2024-10-08,505.21,512.17,513.61,504.94,1379806
2024-10-09,508.36,490.44,522.49,483.55,2127139
2024-10-10,487.73,472.52,490.91,471.56,1852142
2024-10-11,465.64,455.15,474.51,442.93,1984174
2024-10-14,447.88,448.33,448.57,447.87,768723
2024-10-15,451.29,453.62,454.65,450.98,2037339
2024-10-16,451.58,466.01,469.29,443.76,2312766
2024-10-17,467.43,461.75,468.3,451.98,1386563
2024-10-18,462.76,464.94,465.35,461.14,1354646
2024-10-21,471.3,479.27,488.16,469.86,1584440
2024-10-22,483.62,492.81,496.53,476.91,1975457
2024-10-23,491.17,497.28,499.15,480.99,1747027
2024-10-24,495.43,507.2,515.08,494.05,1733772
2024-10-25,507.86,507.01,509.08,506.83,1089667
2024-10-28,505.92,522.79,523.21,482.12,868317
2024-10-29,523.9,519.47,525.57,517.43,1100216
2024-10-30,516.49,510.81,519.71,508.85,1951011
2024-10-31,511.3,514.6,515.88,509.85,1299035
2024-11-01,511.49,517.45,521.28,505.46,1313926
2024-11-04,514.23,505.45,517.37,501.48,1208125
2024-11-05,503.95,502.09,504.83,500.38,1164721
2024-11-06,501.23,495.33,502.23,493.96,1633142
2024-11-07,494.04,506.51,509.45,493.85,2069590
2024-11-08,509.61,507.41,510.71,506.7,2042424
2024-11-11,509.44,516.35,521.65,508.88,1534424
2024-11-12,515.54,516.62,516.74,514.91,881717
2024-11-13,517.99,516.41,519.24,514.84,553974
2024-11-14,521.96,512.88,536.6,498.66,1055437
2024-11-15,509.18,508.39,509.38,507.74,755341
2024-11-18,508.1,507.16,508.41,506.76,1805885
2024-11-19,508.81,504.3,511.76,503.51,1710918
2024-11-20,502.81,498.66,504.25,497.53,557459
2024-11-21,492.32,483.27,494.57,479.13,1861924
2024-11-22,483.08,486.12,487.38,482.14,1098636
2024-11-25,487.29,494.55,499.33,486.36,2292039
2024-11-26,499.05,504.38,511.02,497.87,1038865
2024-11-27,505.38,501.18,506.16,499.84,1201614
2024-11-28,502.55,519.15,526.43,496.33,1246293
2024-11-29,518.93,533.77,539.98,515.23,1658542
2024-12-02,535.62,543.73,555.5,527.81,832004
2024-12-03,541.87,545.51,547.29,541.61,1143010
2024-12-04,547.59,547.26,547.8,547.09,757368
2024-12-05,547.4,545.09,547.72,544.53,1785405
2024-12-06,546.66,542.83,550.77,538.01,1125221
2024-12-09,541.31,546.34,551.03,537.16,1394287
2024-12-10,543.49,545.49,547.7,541.92,2018365
2024-12-11,546.38,555.42,562.84,541.29,1118810
2024-12-12,559.56,538.15,574.15,527.96,831693
2024-12-13,540.46,536.8,543.84,536.52,2073462
2024-12-16,531.55,521.23,546.29,514.2,1367089
2024-12-17,519.75,521.01,521.34,518.87,793244
2024-12-18,524.59,520.91,526.52,520.41,1720844
2024-12-19,513.71,500.22,514.4,493.98,2280522
2024-12-20,500.31,495.82,505.2,491.15,1676104
2024-12-23,497.03,506.76,515.18,486.72,1086187
2024-12-24,508.15,505.04,509.74,502.67,1841421
2024-12-25,503.03,508.64,515.06,500.65,659137
2024-12-26,504.2,501.14,508.28,495.89,1251043
2024-12-27,502.57,505.83,508.41,499.69,936674
2024-12-30,510.55,505.86,514.39,499.67,1281329
2024-12-31,508.11,511.14,512.69,507.87,1816823
2025-01-01,512.56,519.8,529.47,507.94,1278534
2025-01-02,517.68,514.84,522.78,511.85,1715862
2025-01-03,516.4,503.53,536.21,481.15,2252878
2025-01-06,504.38,513.52,517.14,502.62,1419469
2025-01-07,515.04,515.83,516.18,514.82,1074735
2025-01-08,513.17,513.28,513.36,513.16,1930460
2025-01-09,513.65,503.8,515.75,500.35,795745
2025-01-10,501.88,482.38,503.97,481.24,1776889
2025-01-13,481.49,477.18,487.34,470.59,1969799
2025-01-14,473.35,483.46,498.86,466.11,1924381
2025-01-15,476.66,472.51,478.57,468.61,1969053
2025-01-16,471.83,473.4,473.89,470.67,988986
2025-01-17,473.05,465.78,477.59,461.02,1846757
2025-01-20,465.41,471.58,474.19,461.11,588517
2025-01-21,474.07,464.99,485.85,453.63,1814979
2025-01-22,465.73,462.86,466.41,461.26,2003535
2025-01-23,461.03,445.22,474.83,443.53,747943
2025-01-24,443.72,433.07,448.54,432.02,2320247
2025-01-27,436.21,423.89,442.3,417.95,2119928
2025-01-28,425.51,432.83,441.19,412.21,2026262
2025-01-29,432.6,427.65,436.9,421.5,1029586
2025-01-30,431.44,434.72,434.96,430.98,1670364
2025-01-31,437.87,425.31,441.71,414.45,2059948
2025-02-03,426.8,429.79,431.18,425.05,1047200
2025-02-04,430.45,422.76,431.3,420.94,1637298
2025-02-05,422.68,419.75,424.49,419.48,1433937
2025-02-06,419.2,413.44,421.52,411.84,1986420
2025-02-07,415.61,406.38,418.7,405.56,2332908
2025-02-10,409.32,408.42,409.43,407.69,749158
2025-02-11,412.11,399.28,425.26,396.36,1336381
2025-02-12,399.18,389.29,399.79,376.51,2174582
2025-02-13,385.16,376.01,395.74,375.06,2396450
2025-02-14,376.85,369.19,377.87,363.98,1359226
2025-02-17,369.29,382.47,387.09,363.46,2426799
2025-02-18,379.65,375.46,380.05,368.37,1712561
2025-02-19,374.57,367.01,377.58,363.77,1154511
2025-02-20,364.85,364.52,365.24,364.27,1055217
2025-02-21,360.91,349.31,364.9,341.94,1739067
2025-02-24,348.17,361.47,372.57,329.4,2248175
2025-02-25,359.82,350.27,374.5,349.27,1824383
2025-02-26,350.29,339.19,350.39,334.35,1367685
2025-02-27,338.66,331.12,343.28,326.3,2151931
2025-02-28,333.33,336.75,338.11,326.83,1925868
2025-03-03,339.7,343.29,343.75,337.67,1439218
2025-03-04,345.6,338.29,348.39,335.51,905759
2025-03-05,336.59,332.91,337.98,329.67,570611
2025-03-06,333.45,339.59,340.06,333.02,2160595
2025-03-07,338.84,342.47,346.81,334.58,2187557
2025-03-10,343.44,337.05,350.55,335.99,1656140
2025-03-11,335.28,336.94,337.81,334.41,734340
2025-03-12,339.17,325.14,349.12,321.54,2777311
2025-03-13,326.45,317.21,330.51,315.44,1507584
2025-03-14,317.53,307.07,322.95,305.92,1114187
2025-03-17,306.46,316.31,321.81,302.25,929168
2025-03-18,318.17,312.17,319.65,311.21,1516608
2025-03-19,311.83,316.26,320.99,307.17,1019584
2025-03-20,318.36,327.38,343.19,304.93,1676165
2025-03-21,325.19,321.07,328.3,315.02,813427
2025-03-24,324.61,322.34,328.73,321.86,743534
2025-03-25,322.97,314.77,328.28,306.54,2074696
2025-03-26,317.65,328.79,335.58,311.9,2500378
2025-03-27,331.16,322.5,333.68,321.97,1258656
2025-03-28,323.46,320.01,324.92,318.79,1414885
2025-03-31,319.53,317.16,320.45,315.17,1360347
2025-04-01,318.8,309.83,327.49,299.09,1284228
2025-04-02,309.2,318.38,319.2,294.77,2305941
2025-04-03,313.21,323.39,325.64,301.24,2017493
2025-04-04,322.03,320.92,322.73,320.33,1692887
2025-04-07,321.08,331.93,333.41,313.26,990513
2025-04-08,333.68,337.81,338.72,332.75,1742394
2025-04-09,336.64,337.23,337.89,336.47,749308
2025-04-10,336.12,324.15,353.92,323.02,701592
2025-04-11,322.41,325.49,325.9,319.8,1081960
2025-04-14,327.23,326.8,327.65,326.06,822077
2025-04-15,324.32,331.87,337.13,314.62,1313604
2025-04-16,332.72,320.6,339.55,307.13,2181419
2025-04-17,320.26,315.3,327.49,312.9,1862915
2025-04-18,313.72,317.21,319.63,309.56,1943850
2025-04-21,317.78,317.33,318.18,317.09,881864
2025-04-22,315.5,312.58,316.26,309.79,1819023
2025-04-23,313.43,318.29,323.05,305.78,909399
2025-04-24,318.07,318.85,319.14,317.75,2045427
2025-04-25,320.71,316.68,325.61,311.87,1717350
2025-04-28,315.84,315.88,315.88,315.84,663404
2025-04-29,314.78,314.51,314.93,314.31,1540238
2025-04-30,309.9,314.85,317.79,307.6,1873107
2025-05-01,316.42,310.87,316.81,307.55,1192927
2025-05-02,312.88,308.95,319.1,308.36,1766989
2025-05-05,308.41,305.68,313.19,301.56,2147816
2025-05-06,305.48,301.5,311.56,297.16,2138789
2025-05-07,303.01,300.2,305.37,299.2,1371682
2025-05-08,301.99,291.62,307.01,291.6,1405545
2025-05-09,292.37,285.82,294.94,284.65,2029209
2025-05-12,284.85,278.3,290.81,278.14,1061138
2025-05-13,275.71,269.0,282.78,265.18,1928703
2025-05-14,269.41,273.03,276.39,267.58,1836179
2025-05-15,273.9,267.82,278.88,265.79,793841
2025-05-16,268.5,267.85,268.93,267.39,1177906
2025-05-19,269.7,269.89,269.93,269.49,1548459
2025-05-20,269.9,269.83,269.93,269.82,1731646
2025-05-21,270.42,268.71,270.94,268.62,949253
2025-05-22,268.28,263.65,270.77,259.69,2166559
2025-05-23,265.0,270.91,279.95,258.38,2244249
2025-05-26,268.53,267.78,269.41,267.74,1126592
2025-05-27,268.0,271.13,275.5,264.45,2203294
2025-05-28,268.19,261.08,273.32,259.42,1446253
2025-05-29,261.83,251.22,267.56,249.78,1199030
2025-05-30,250.73,248.47,251.04,245.36,2032375
2025-06-02,247.84,244.68,250.06,243.5,1979383
2025-06-03,243.56,248.08,248.88,240.92,1416577
2025-06-04,251.97,249.28,254.58,246.95,742280
2025-06-05,246.55,242.94,249.81,242.85,1327494
2025-06-06,243.59,244.71,245.16,243.03,2091908
2025-06-09,246.38,249.57,252.25,244.75,2249964
2025-06-10,248.64,246.47,248.95,246.03,1749800
2025-06-11,245.87,244.08,247.7,243.09,1676871
2025-06-12,244.94,239.52,245.28,235.03,1854515
2025-06-13,239.3,233.6,245.78,233.23,1952047
2025-06-16,233.63,244.65,251.51,228.33,1307733
2025-06-17,244.46,247.18,249.69,242.58,790764
2025-06-18,245.81,246.84,246.86,245.65,1359187
2025-06-19,247.21,227.73,268.16,217.08,3257077
2025-06-20,229.27,232.02,233.21,228.13,766967
2025-06-23,233.75,226.88,235.47,221.59,835667
2025-06-24,226.71,225.21,228.37,225.09,897163
2025-06-25,224.44,216.67,226.16,216.13,833603
2025-06-26,216.32,221.8,222.94,215.12,2047327
2025-06-27,220.92,226.08,226.85,220.89,1042463
2025-06-30,224.96,222.79,227.31,219.04,1117125
2025-07-01,221.62,223.23,223.23,220.58,1429069
2025-07-02,222.99,224.3,225.31,222.18,1998702
2025-07-03,223.17,219.67,223.77,218.79,1286537
2025-07-04,217.81,213.06,220.15,210.79,1492652
2025-07-07,213.3,215.31,216.97,213.12,856090
2025-07-08,214.27,212.33,215.05,211.27,1247457
2025-07-09,212.91,212.74,213.01,212.68,1663020
2025-07-10,213.34,210.34,213.8,206.45,1925814
2025-07-11,209.94,210.41,210.59,209.5,1444271
2025-07-14,210.74,206.67,212.54,205.64,1418765
2025-07-15,205.72,199.42,213.49,193.2,1405000
2025-07-16,197.2,199.37,200.09,196.73,1481841
2025-07-17,199.15,199.33,199.49,199.01,1406708
2025-07-18,199.24,201.58,202.11,197.82,1192803
2025-07-21,200.1,203.28,203.43,197.45,2114691
2025-07-22,203.89,210.87,212.46,199.02,1019527
2025-07-23,210.92,213.75,214.26,209.11,1020151
2025-07-24,212.76,209.52,214.52,208.27,1533166
2025-07-25,209.76,208.04,210.11,207.97,1826620
2025-07-28,208.51,209.13,209.27,208.23,1321815
2025-07-29,209.22,208.06,209.76,206.24,2108566
2025-07-30,208.38,213.36,218.75,200.93,1625769
2025-07-31,214.34,209.06,215.65,206.87,941198
2025-08-01,210.64,208.57,212.37,204.67,607537
2025-08-04,209.35,214.48,215.32,203.72,1290835
2025-08-05,213.35,214.73,216.81,210.7,1005060
2025-08-06,214.74,209.07,217.92,207.51,985530
2025-08-07,209.82,201.67,215.06,200.29,2598847
2025-08-08,201.88,203.68,205.16,199.55,2171583
2025-08-11,203.81,205.74,206.43,202.81,788685
2025-08-12,206.72,205.05,206.87,204.57,2156191
2025-08-13,204.77,203.64,204.83,202.11,1564458
2025-08-14,203.61,210.02,210.87,202.17,1544397
2025-08-15,210.14,213.49,215.04,206.54,1621761
2025-08-18,214.98,218.84,220.16,210.08,1885084
2025-08-19,219.37,221.45,222.2,218.5,1087804
2025-08-20,221.98,224.85,226.34,217.76,1498905
2025-08-21,223.86,221.84,226.17,220.31,904737
2025-08-22,220.59,213.99,223.9,210.69,2591319
2025-08-25,214.57,214.68,214.7,214.51,523410
2025-08-26,213.83,214.47,214.81,213.6,1908083
2025-08-27,216.89,217.89,218.94,216.09,1780860
2025-08-28,217.23,220.02,221.32,215.72,2252283
2025-08-29,219.83,217.03,223.48,212.59,1109787
2025-09-01,217.52,220.96,222.28,214.19,689998
2025-09-02,220.16,225.23,227.93,214.26,1920709
2025-09-03,226.93,228.31,229.25,226.17,550577
2025-09-04,228.42,233.17,237.02,224.03,1356953
2025-09-05,234.27,234.31,234.33,234.24,1395914
2025-09-08,235.1,239.12,242.2,232.98,1587679
2025-09-09,240.26,244.46,245.34,238.72,1190402
2025-09-10,243.69,244.92,245.61,243.14,972957
2025-09-11,245.55,247.44,247.87,243.86,1276828
2025-09-12,247.41,247.29,247.59,247.28,996111
2025-09-15,245.14,235.35,245.45,227.26,2556556
2025-09-16,238.47,241.53,242.13,237.37,2135077
2025-09-17,239.86,241.27,242.21,239.19,1152648
2025-09-18,239.41,242.23,242.61,239.27,1123046
2025-09-19,243.14,248.75,251.57,234.3,1352562
2025-09-22,246.8,239.76,248.71,235.05,1258138
2025-09-23,239.3,244.53,252.17,237.52,1120044
2025-09-24,242.56,244.03,246.41,241.64,1172551
2025-09-25,244.56,244.36,244.7,244.32,1161639
2025-09-26,242.71,251.44,254.96,238.82,2656781
2025-09-29,251.93,262.03,273.93,238.18,2134314
2025-09-30,262.9,258.36,265.77,255.85,1884659
2025-10-01,259.19,268.18,277.55,245.78,1106330
2025-10-02,269.31,268.93,269.55,268.56,936013
2025-10-03,267.69,270.12,271.07,264.73,1232844
2025-10-06,270.54,274.66,276.53,269.6,2186056
2025-10-07,277.33,278.75,279.53,276.52,712792
2025-10-08,278.31,278.06,278.48,277.72,629816
2025-10-09,277.35,293.22,305.99,255.59,1241222
2025-10-10,292.09,294.63,296.16,291.05,1768012
2025-10-13,293.35,295.47,298.82,291.23,1748037
2025-10-14,294.52,299.27,300.19,293.16,2318676
2025-10-15,301.74,300.76,301.79,300.32,1601015
2025-10-16,300.38,307.49,308.02,299.61,656833
2025-10-17,309.58,307.36,310.48,304.86,1819487
2025-10-20,307.57,319.22,322.93,301.78,1069788
2025-10-21,321.13,330.69,331.76,311.35,1637013
2025-10-22,333.35,324.6,335.83,323.21,1093911
2025-10-23,324.72,333.51,346.34,323.21,2224071
2025-10-24,331.68,335.96,339.58,330.41,1470356
2025-10-27,335.08,350.34,363.3,308.29,892740
2025-10-28,353.25,365.24,366.64,346.23,2413334
2025-10-29,367.39,379.52,383.69,360.61,1736756
