Genre,ArtistName,TrackName,Popularity,Duration
Reggaeton,Lunay,Soltera,80,213
Reggaeton,Brytiago,Controla,80,208
Pop,Rex Orange County,Loving Is Easy,80,155
Rock,A Great Big World,Say Something,80,229
Reggaeton,Wisin,Escápate Conmigo (feat. Ozuna),80,232
Rock,blink-182,All The Small Things,80,168
Pop,Coldplay,Viva La Vida,80,242
Pop,James TW,You & Me,80,231
Rap,Trippie Redd,Taking A Walk,80,121
Pop,Bryan Adams,Summer Of '69,80,216
Rap,XXXTENTACION,I Don't Wanna Do This Anymore,80,87
Indie,juan karlos,Buwan,80,343
Pop,Green Day,Basket Case,80,181
Pop,Grupo Arranke,A Través Del Vaso,80,188
Pop,Khalid,Saved,80,206
Alternative,Linkin Park,In the End,80,216
Pop,Anitta,Veneno,80,158
Pop,BTS,FAKE LOVE,80,242
Pop,blackbear,Idfc,80,245
Pop,Ed Sheeran,Dive,80,238
Pop,James Bay,Peer Pressure (feat. Julia Michaels),80,176
R&B,Demi Lovato,Sober,80,197
Rap,6ix9ine,WAKA (feat. A Boogie Wit da Hoodie),80,128
Pop,Mario,Let Me Love You,80,256
Rap,Alle Farben,Fading,80,207
Rock,Creedence Clearwater Revival,Fortunate Son,80,140
Pop,Sam Smith,Too Good At Goodbyes,80,201
Rock,Elton John,Tiny Dancer,80,377
Pop,21 Savage,all my friends,80,211
Rock,Journey,Don't Stop Believin',80,250
Rap,XXXTENTACION,Revenge,80,120
Pop,David Guetta,Like I Do,80,202
Indie,The Killers,Mr. Brightside,80,222
Pop,Ed Sheeran,Supermarket Flowers,80,221
Pop,blackbear,do re mi,80,212
Rap,XXXTENTACION,Carry On,80,129
Indie,Two Feet,Go Fuck Yourself,80,129
Pop,Ella Mai,Boo'd Up,80,256
Children’s Music,Red Hot Chili Peppers,Snow (Hey Oh),80,335
Reggaeton,Anuel Aa,Ella Quiere Beber - Remix,80,219
Pop,2 Chainz,Rule The World (feat. Ariana Grande),80,245
Rock,Wham!,Wake Me up Before You Go-Go,80,231
Pop,Lukas Graham,7 Years,80,237
Hip-Hop,Danny Ocean,Epa Wei,80,208
Hip-Hop,Paulo Londra,Chica Paranormal,80,221
Hip-Hop,Migos,Narcos,80,255
Pop,The Verve,Bitter Sweet Symphony,80,357
Dance,Avicii,Waiting For Love,80,230
Pop,Billie Eilish,Bored,80,180
Pop,SZA,Love Galore (feat. Travis Scott),80,275
Country,Sam Hunt,Body Like A Back Road,80,165
Pop,LANY,Malibu Nights,80,286
Dance,Little Mix,Shout Out to My Ex,80,246
Folk,Van Morrison,Brown Eyed Girl,80,183
Pop,Playboi Carti,Shoota (feat. Lil Uzi Vert),80,153
Pop,KYLE,Playinwitme (feat. Kehlani),80,191
Soul,Leona Lewis,Bleeding Love,80,262
Pop,Clean Bandit,Baby (feat. MARINA & Luis Fonsi),80,205
Pop,Beyoncé,Halo,80,261
Pop,NAV,Champion (feat. Travis Scott),80,195
Soul,Alicia Keys,If I Ain't Got You,80,228
Soul,Alicia Keys,No One,80,253
Pop,Travis Scott,SICKO MODE - Skrillex Remix,80,304
Pop,Taylor Swift,Delicate,80,232
Pop,Bruno Mars,Just the Way You Are,80,220
Pop,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),80,221
Children’s Music,WALK THE MOON,Shut Up and Dance,80,199
Rock,4 Non Blondes,What's Up?,80,295
Indie,I Belong to the Zoo,Sana,80,277
Pop,21 Savage,can't leave without it,80,205
Pop,Peter Manos,In My Head,80,214
Pop,George Ezra,Paradise,80,222
Folk,Tom Walker,Just You and I,80,174
Hip-Hop,Lil Pump,Racks on Racks,80,129
Hip-Hop,Coolio,Gangsta's Paradise,80,240
Pop,Lele Pons,Celoso,80,179
Reggaeton,Ozuna,Síguelo Bailando,80,226
Pop,JENNIE,SOLO,80,169
Reggaeton,Maluma,Felices los 4,80,230
Reggaeton,Bad Bunny,Cuando Perriabas,80,188
Pop,Demi Lovato,Stone Cold,80,191
Pop,Rombai,Me Voy,80,177
Pop,Plain White T's,Hey There Delilah,80,232
Reggaeton,Ozuna,Solita,80,311
Pop,XO Cupid,True Colors (feat. Maya Avedis),80,184
Hip-Hop,Ramz,Barking,80,202
Hip-Hop,Kevin Roldan,PPP - Remix,80,214
Pop,Rita Ora,Anywhere,80,215
Reggaeton,Ozuna,Se Preparó,80,188
Hip-Hop,Shoreline Mafia,"Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",80,174
Pop,Daniel Caesar,Get You (feat. Kali Uchis),80,278
Pop,Sabrina Carpenter,Sue Me,80,179
Hip-Hop,Drake,Mob Ties,80,205
Pop,Jessie J,Bang Bang,80,199
Pop,Post Malone,Paranoid,80,221
Pop,Flo Rida,Low (feat. T-Pain),80,231
Pop,Piso 21,Te Amo,80,201
Pop,Offset,How Did I Get Here (feat. J. Cole),80,276
Children’s Music,Summer Walker,Girls Need Love (with Drake) - Remix,80,222
Folk,Grouplove,Tongue Tied,80,218
Pop,Bruno Mars,Locked Out Of Heaven,79,233
R&B,Nick Jonas,Right Now,79,201
Pop,Lizzo,Juice,79,195
R&B,Rita Ora,Only Want You,79,180
Jazz,"Earth, Wind & Fire",September,79,214
R&B,Rita Ora,Your Song,79,180
R&B,Blackstreet,No Diggity,79,304
Pop,Michael Jackson,Beat It - Single Version,79,258
Pop,EXO,Love Shot,79,200
Rap,Rae Sremmurd,Guatemala - From Swaecation,79,256
R&B,Julia Michaels,Heaven,79,191
Pop,Harry Styles,Sign of the Times,79,340
Pop,Joel Adams,Please Don't Go,79,210
Pop,BTS,IDOL,79,222
Pop,Maroon 5,This Love,79,206
R&B,Zara Larsson,Never Forget You,79,213
R&B,Britney Spears,Toxic,79,198
Pop,The Temptations,My Girl,79,165
Pop,Charlie Puth,How Long,79,200
Dance,Miley Cyrus,We Can't Stop,79,231
Reggaeton,Bryant Myers,Tanta Falta,79,181
Rap,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix",79,242
Rap,2Pac,Ambitionz Az A Ridah,79,278
Pop,Sia,"Audio (with Sia, Diplo & Labrinth)",79,203
Dance,Lauv,Superhero,79,179
Dance,Niall Horan,Slow Hands,79,188
Dance,Madison Beer,Home with You,79,190
R&B,Camila Cabello,Real Friends,79,223
Rap,Lil Wayne,Scared of the Dark (feat. XXXTENTACION),79,233
Pop,Rihanna,Don't Stop The Music,79,267
Rap,Kanye West,POWER,79,292
Pop,The Chainsmokers,Sick Boy,79,193
Pop,One Direction,Story of My Life,79,245
R&B,Ne-Yo,So Sick,79,207
Reggaeton,Yannc,Sigue Bailandome,79,352
Rap,Eminem,Not Afraid,79,248
Pop,Calvin Harris,My Way,79,219
Pop,Carlos Vives,Robarte un Beso,79,194
Rap,Trippie Redd,Shake It Up,79,116
Rap,YBN Cordae,Kung Fu,79,199
Pop,Aitana,Vas A Quedarte,79,226
Pop,Avicii,Hey Brother,79,255
Rap,Juice WRLD,Fast,79,208
Rap,Offset,Lick,79,204
Country,Dan + Shay,Tequila,79,195
Hip-Hop,Eminem,Rap God,79,363
Pop,P!nk,What About Us,79,269
Rap,Eminem,Fall,79,262
Pop,Marshmello,Spotlight,79,177
Country,Luke Combs,She Got the Best of Me,79,183
Country,Kane Brown,Heaven,79,179
Country,Dan + Shay,Speechless,79,212
Pop,DJ Snake,Middle,79,220
Dance,James Arthur,Can I Be Him,79,246
Dance,NOTD,I Wanna Know (feat. Bea Miller),79,197
Rap,Pardison Fontaine,Backin' It Up (feat. Cardi B),79,190
Pop,Avicii,Lonely Together (feat. Rita Ora),79,181
Reggaeton,Manuel Turizo,Una Lady Como Tú,79,213
Reggaeton,Bad Bunny,Desde el Corazón,79,127
Pop,Kygo,Stargazing,79,236
Pop,David Guetta,Don't Leave Me Alone (feat. Anne-Marie),79,183
Pop,Luis Fonsi,Sola,79,205
Reggaeton,Nicky Jam,X - Remix,79,235
Reggaeton,Ozuna,Unica,79,218
Hip-Hop,Lalo Ebratt,Mocca - Remix,79,202
Children’s Music,Evanescence,Bring Me To Life,79,235
Pop,Manuel Turizo,Culpables,79,233
Pop,Anitta,Downtown,79,193
Pop,Sebastian Yatra,Vuelve,79,224
Soul,Marvin Gaye,Ain't No Mountain High Enough - Mono,79,148
Pop,Piso 21,Déjala que vuelva (feat. Manuel Turizo),79,220
Pop,Miley Cyrus,Malibu,79,231
Hip-Hop,Gunna,Outstanding,79,180
Pop,Maluma,Corazón (feat. Nego do Borel),79,184
Hip-Hop,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",79,229
Pop,J. Cole,Kevin’s Heart,79,200
Hip-Hop,Lil Baby,Freestyle,79,162
Hip-Hop,Takeoff,Casper,79,197
Hip-Hop,Kodak Black,MoshPit (feat. Juice WRLD),79,164
Rock,3 Doors Down,Kryptonite,79,233
Hip-Hop,Yo Gotti,Put a Date On It (feat. Lil Baby),79,195
Hip-Hop,Famous Dex,PICK IT UP (feat. A$AP Rocky),79,191
Rock,Sixpence None The Richer,Kiss Me,79,208
Hip-Hop,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],79,201
Pop,Khalid,8TEEN,79,228
Hip-Hop,Reykon,Domingo (feat. Cosculluela),79,222
Pop,Bryson Tiller,Don't,79,198
Rock,The 1975,It's Not Living (If It's Not With You),79,248
Pop,YK Osiris,Worth It,79,189
Pop,Russ,Losin Control,79,237
Rock,The Neighbourhood,Sweater Weather,79,240
Pop,Adele,Someone Like You,79,285
Electronic,Gaullin,Moonlight,79,173
Dance,Ariana Grande,sweetener,79,208
Pop,Katrina & The Waves,Walking On Sunshine,79,238
Pop,H.E.R.,Could've Been (feat. Bryson Tiller),79,248
Rock,Fall Out Boy,"Sugar, We're Goin Down",79,229
Pop,Post Malone,Over Now,79,246
Rock,Billy Joel,Uptown Girl,79,197
Pop,Panic! At The Disco,Death Of A Bachelor,79,203
Hip-Hop,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),79,228
Pop,Drax Project,Woke Up Late (feat. Hailee Steinfeld),79,181
Pop,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),79,226
Hip-Hop,Ski Mask The Slump God,Take A Step Back,79,210
Pop,Gunna,Sold Out Dates (feat. Lil Baby),79,166
Hip-Hop,Darell,Caliente,79,240
Rock,Fleetwood Mac,Dreams - 2004 Remaster,79,257
Hip-Hop,Rob $tone,Chill Bill,79,177
Hip-Hop,Gucci Mane,I Get The Bag (feat. Migos),79,233
Pop,Migos,Bad and Boujee (feat. Lil Uzi Vert),79,343
Rock,Red Hot Chili Peppers,Otherside,79,255
Rock,Nickelback,How You Remind Me - LP Mix,79,223
Rock,Jason Mraz,Lucky,79,191
Indie,G-Eazy,"Me, Myself & I",79,251
Rock,Fleetwood Mac,Everywhere - 2017 Remaster,79,226
Rock,The Beatles,Come Together - Remastered 2009,79,259
Pop,Tory Lanez,FeRRis WhEEL (feat. Trippie Redd),79,151
Rock,The Beatles,Let It Be - Remastered 2009,79,243
Rock,Hoobastank,The Reason,79,232
Pop,Post Malone,92 Explorer,79,211
Indie,December Avenue,Sa Ngalan Ng Pag-Ibig,79,285
Rap,6ix9ine,BILLY,79,112
Rap,6ix9ine,STOOPID (feat. Bobby Shmurda),79,152
Pop,Leslie Grace,Duro y Suave,79,207
Pop,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",79,243
Hip-Hop,Lil Yachty,Yacht Club (feat. Juice WRLD),79,166
Rock,Ben E. King,Stand by Me,79,180
Rock,The Clash,Should I Stay or Should I Go - Remastered,79,188
Pop,Post Malone,Spoil My Night (feat. Swae Lee),79,194
Dance,Hailee Steinfeld,Most Girls,79,204
Rock,Arctic Monkeys,R U Mine?,79,201
Hip-Hop,Drake,I'm Upset,79,214
Hip-Hop,Big Sean,Bounce Back,79,222
Hip-Hop,NF,Lie,79,209
Hip-Hop,Danny Ocean,Dembow,79,215
Rock,U2,With Or Without You - Remastered,79,295
Rock,John Denver,"Take Me Home, Country Roads - Rerecorded",79,197
Rock,Aerosmith,Dream On,79,266
Pop,Train,Drops of Jupiter,79,259
Rock,Led Zeppelin,Stairway to Heaven - Remastered,79,482
Indie,Rex Orange County,Best Friend,79,262
Rock,Owl City,Fireflies,79,228
Rock,Twenty One Pilots,My Blood,79,229
Indie,James Blake,Mile High (feat. Travis Scott & Metro Boomin),79,193
Hip-Hop,The Notorious B.I.G.,Juicy,78,302
Pop,BLACKPINK,As If It's Your Last,78,213
Hip-Hop,Eminem,Not Alike (feat. Royce Da 5'9),78,288
Pop,Kygo,Firestone (feat. Conrad Sewell),78,273
Hip-Hop,OutKast,Ms. Jackson,78,270
Pop,Future,Jumpin on a Jet,78,137
Rock,James Blunt,You're Beautiful,78,209
Rock,Daniel Powter,Bad Day,78,233
Pop,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",78,252
Pop,JP Cooper,September Song,78,220
Pop,Coldplay,Paradise,78,278
Dance,Clean Bandit,Mama (feat. Ellie Goulding),78,189
Pop,The Weeknd,Die For You,78,260
Pop,Drake,Hotline Bling,78,267
Reggaeton,Farruko,Nadie,78,228
Pop,Martin Garrix,There for You,78,221
Pop,Coldplay,Hymn for the Weekend,78,258
Pop,Daddy Yankee,Gasolina,78,192
Pop,The Offspring,The Kids Aren't Alright,78,180
Pop,Migos,Slippery (feat. Gucci Mane),78,304
Folk,Tracy Chapman,Fast Car,78,296
Pop,Daniel Caesar,Who Hurt You?,78,231
Pop,Lewis Capaldi,Grace,78,184
Reggaeton,Maluma,El Préstamo,78,219
Soul,GASHI,My Year,78,190
Pop,Swedish House Mafia,Don't You Worry Child - Radio Edit,78,212
Pop,Reik,Ráptame,78,199
Reggaeton,Paloma Mami,Not Steady,78,190
Reggaeton,Tommy Boysen,Hookah & Sheridan s,78,195
Dance,Bazzi,Why,78,148
Pop,Daddy Yankee,Dura - Remix,78,242
Soul,Estelle,American Boy,78,284
Children’s Music,Summer Walker,Girls Need Love,78,140
Pop,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",78,207
Children’s Music,X Ambassadors,Unsteady,78,193
Indie,Ben&Ben,Kathang Isip,78,318
Indie,Ben&Ben,Maybe The Night,78,217
Pop,T-Pain,Buy U a Drank (Shawty Snappin'),78,227
Children’s Music,Jimmy Eat World,The Middle,78,168
Pop,Jesse & Joy,Te Esperé,78,215
Pop,Luis Fonsi,Calypso,78,200
Folk,Boston,More Than a Feeling,78,285
Rock,Led Zeppelin,Immigrant Song - Remastered,78,146
Reggaeton,Becky G,Mayores,78,202
Country,Luke Combs,Hurricane,78,222
R&B,Little Mix,Black Magic,78,211
Pop,Ariana Grande,Break Free,78,214
Pop,Lorde,Royals,78,190
Pop,Sia,"Genius (with Lil Wayne, Sia, Diplo & Labrinth - Lil Wayne Remix)",78,162
Country,Luke Combs,When It Rains It Pours,78,240
Rock,Fleetwood Mac,The Chain - 2004 Remaster,78,270
Country,Morgan Wallen,Whiskey Glasses,78,234
Country,Kane Brown,What Ifs,78,188
Rock,Snow Patrol,Chasing Cars,78,267
Reggaeton,Cosculluela,Madura (feat. Bad Bunny),78,190
Alternative,Red Hot Chili Peppers,Under the Bridge,78,264
Hip-Hop,XXXTENTACION,Depression & Obsession,78,144
Rap,A Boogie Wit da Hoodie,Come Closer (feat. Queen Naija),78,156
Pop,Bhad Bhabie,Bestie (feat. Kodak Black),78,140
Country,Kacey Musgraves,Rainbow,78,214
Pop,TOMORROW X TOGETHER,CROWN,78,230
Rock,Van Halen,Jump - 2015 Remaster,78,241
Rock,Fleetwood Mac,Landslide,78,199
Rap,$uicideBoy$,Kill Yourself (Part III),78,145
Rap,Joyner Lucas,I Love,78,210
Country,Chris Stapleton,Tennessee Whiskey,78,293
Pop,CHUNG HA,Gotta Go,78,221
Pop,Coldplay,A Sky Full of Stars,78,268
Reggaeton,Bad Bunny,Sensualidad,78,297
Reggaeton,Ozuna,El Farsante - Remix,78,258
Hip-Hop,Ski Mask The Slump God,Catch Me Outside,78,145
Rap,Lil Pump,Gucci Gang,78,124
Rap,Quavo,WORKIN ME,78,169
Pop,Bazzi,3:15,78,167
Pop,Westlife,Hello My Love,78,214
Pop,Miguel,Sky Walker (feat. Travis Scott),78,259
Pop,Childish Gambino,Redbone,78,326
Hip-Hop,Lil Pump,Esskeetit,78,181
Pop,Katy Perry,Dark Horse,78,215
Pop,Khalid,My Bad,78,166
Pop,LANY,Thru These Tears,78,204
Pop,Zara Larsson,I Can't Fall in Love Without You,78,180
Rap,6ix9ine,TATI (feat. DJ SpinKing),78,154
Pop,Sebastian Yatra,No Hay Nadie Más,78,199
Soul,Amy Winehouse,Back To Black,78,240
Children’s Music,Joji,CAN'T GET OVER YOU (feat. Clams Casino),78,107
Folk,Vance Joy,Riptide,78,204
Pop,Ariana Grande,Love Me Harder,78,236
Hip-Hop,Lil Wayne,Mona Lisa (feat. Kendrick Lamar),78,324
Hip-Hop,Quavo,FLIP THE SWITCH (feat. Drake),78,156
Indie,lovelytheband,broken,78,204
Rock,Elvis Presley,Can't Help Falling in Love,78,179
Dance,Justin Bieber,Friends (with BloodPop®),78,189
Dance,James TW,Say Love,78,219
Dance,Calvin Harris,Summer,78,222
Dance,Shakira,Chantaje (feat. Maluma),78,195
Rock,KISS,I Was Made For Lovin' You,78,271
Dance,Liam Payne,Familiar,78,196
Dance,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",78,223
Hip-Hop,Jaden Smith,Icon,78,220
Pop,Joji,TEST DRIVE,78,179
Rock,Green Day,American Idiot,78,176
Dance,Luis Fonsi,Échame La Culpa,78,173
Dance,Niall Horan,Too Much To Ask,78,223
Pop,Gunna,One Call,78,195
Dance,Nelly,Dilemma,78,289
Dance,Calvin Harris,How Deep Is Your Love,78,212
Rock,Juanes,La Plata (feat. Lalo Ebratt),78,195
Dance,Shawn Mendes,Where Were You In The Morning?,78,200
Rock,AC/DC,You Shook Me All Night Long,78,210
Rap,Bryce Vine,Drew Barrymore,78,190
Folk,Hozier,Almost (Sweet Music),78,217
Rock,Arctic Monkeys,Why'd You Only Call Me When You're High?,78,161
Hip-Hop,Frank Ocean,Nights,78,307
Indie,G-Eazy,No Limit,78,245
Dance,Prince Royce,Adicto,78,209
Rap,Cardi B,Ring (feat. Kehlani),78,177
Indie,Ruth B.,Lost Boy,78,275
Dance,Justin Bieber,What Do You Mean?,78,205
Pop,Cardi B,Be Careful,78,210
Dance,OneRepublic,Connection,78,148
Rock,Vanessa Carlton,A Thousand Miles,78,237
Rap,Lil Uzi Vert,Money Longer,78,198
Pop,Counting Crows,Mr. Jones,78,272
Pop,Lil Baby,Life Goes On,78,247
Dance,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,78,193
Rock,Aerosmith,I Don't Want to Miss a Thing,78,298
Rock,Twenty One Pilots,Jumpsuit,78,238
Hip-Hop,Aminé,Caroline,78,209
Pop,Bazzi,Beautiful,78,178
Rap,Sean Paul,No Lie,78,221
Rock,John Mayer,Slow Dancing in a Burning Room,78,242
Rock,Rage Against The Machine,Killing In The Name,78,313
Pop,Lord Huron,The Night We Met,78,208
Rap,"Tyler, The Creator",See You Again,78,180
Hip-Hop,J. Cole,G.O.M.D.,78,301
Rock,AC/DC,T.N.T.,78,214
Rock,John Lennon,Imagine - Remastered,78,187
Hip-Hop,Bas,Tribe (with J. Cole),78,238
Dance,Troye Sivan,Dance To This (feat. Ariana Grande),78,231
Pop,Khalid,Saturday Nights REMIX,78,211
Dance,ZAYN,Good Years,78,180
Rock,John Mayer,Your Body Is a Wonderland,78,249
Rap,50 Cent,Candy Shop,78,209
Pop,Robin Schulz,Sugar (feat. Francesco Yates),78,219
Pop,KYLE,iSpy (feat. Lil Yachty),78,253
Children’s Music,Papa Roach,Last Resort,78,199
Children’s Music,System Of A Down,Toxicity,78,218
Dance,ZAYN,There You Are,78,199
Pop,Martin Garrix,Burn Out (feat. Dewain Whitmore),78,200
Rock,The Goo Goo Dolls,Iris,78,289
Hip-Hop,Logic,44 More,78,188
Indie,MKTO,Classic,78,175
Rap,Travis Scott,NO BYSTANDERS,78,218
Indie,Ruel,Younger,78,222
Dance,The Chainsmokers,Paris,78,221
Reggae,Bob Marley & The Wailers,Three Little Birds,78,180
Hip-Hop,OutKast,Hey Ya! - Radio Mix / Club Mix,78,235
R&B,Little Mix,Think About Us (feat. Ty Dolla $ign),78,234
Dance,ZAYN,PILLOWTALK,78,202
Rap,Kanye West,All Mine,78,145
Pop,Jack & Jack,No One Compares To You,78,182
Rock,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",78,210
Rock,The Beatles,Hey Jude - Remastered 2015,78,425
Rap,Juice WRLD,Rich And Blind,78,228
Dance,Bruno Mars,Versace On The Floor,78,261
Dance,Lady Gaga,Music To My Eyes,78,199
Hip-Hop,Rae Sremmurd,Black Beatles,78,291
Dance,Destiny's Child,Say My Name,78,271
Dance,Beyoncé,Crazy In Love,78,236
Rap,Cardi B,Bartier Cardi (feat. 21 Savage),78,224
Rock,The Rolling Stones,"Paint It, Black",77,202
Pop,Cher,Believe,77,239
Rock,Pink Floyd,"Another Brick in the Wall, Pt. 2",77,238
Pop,Sean Paul,Temperature,77,218
Pop,iKON,LOVE SCENARIO,77,209
Pop,BTS,DNA,77,223
Pop,Lou Bega,Mambo No. 5 (a Little Bit of...),77,220
Pop,Ariana Grande,Problem,77,193
Pop,My Chemical Romance,Teenagers,77,161
Pop,Avril Lavigne,Head Above Water,77,220
Pop,Khalid,Another Sad Love Song,77,244
Dance,The Chainsmokers,Side Effects,77,172
Pop,Green Day,Good Riddance (Time of Your Life),77,153
Dance,Sigala,Lullaby,77,204
Dance,Flo Rida,Wild Ones (feat. Sia),77,232
Rock,Thomas Rhett,Die A Happy Man,77,227
Dance,Years & Years,If You're Over Me,77,189
Rock,Panic! At The Disco,Say Amen (Saturday Night),77,189
Dance,Jess Glynne,All I Am,77,218
Rock,Pink Floyd,Wish You Were Here,77,334
Dance,David Guetta,Your Love,77,185
Pop,Why Don't We,Hooked,77,204
Pop,Selena Gomez,Bad Liar,77,214
Alternative,Gorillaz,Feel Good Inc.,77,222
Pop,Ariana Grande,R.E.M,77,245
Pop,Kenny Man,Ni Gucci Ni Prada - Remix,77,212
Pop,Lady Gaga,Look What I Found,77,175
Reggaeton,Bad Bunny,Tenemos Que Hablar,77,224
Pop,Taylor Swift,Look What You Made Me Do,77,211
Pop,Maroon 5,What Lovers Do (feat. SZA),77,199
Rock,Scorpions,Wind Of Change,77,313
Pop,Gryffin,Tie Me Down (with Elley Duhé),77,218
Children’s Music,Bomba Estéreo,To My Love - Tainy Remix,77,251
Pop,Alvaro Soler,La Cintura,77,204
Country,Luke Combs,One Number Away,77,221
Indie,LP,Lost on You,77,268
Reggaeton,Ozuna,La Modelo,77,255
Reggaeton,Bad Bunny,¿Quien Tu Eres?,77,159
R&B,Julia Michaels,Issues,77,176
Reggaeton,Bad Bunny,Ser Bichote,77,193
Indie,MGMT,Kids,77,302
Rock,Jimi Hendrix,All Along the Watchtower,77,240
Pop,Bazzi,Honest,77,175
Dance,Katy Perry,Roar,77,223
Dance,Dua Lipa,Want To,77,211
Pop,Panic! At The Disco,I Write Sins Not Tragedies,77,187
Dance,The Vamps,All Night,77,197
Hip-Hop,Kevin Roldan,Nadie Como Yo,77,184
Rock,Queen,Under Pressure - Remastered,77,248
Rock,Queen,Somebody To Love - Remastered 2011,77,296
Pop,Maroon 5,Maps,77,189
Dance,Nicki Minaj,Bed (feat. Ariana Grande),77,189
Dance,P!nk,A Million Dreams,77,273
Pop,Avril Lavigne,Complicated,77,244
Pop,Ariana Grande,everytime,77,172
Pop,Ed Sheeran,The A Team,77,258
Pop,Jack Ü,Where Are Ü Now (with Justin Bieber),77,250
Indie,December Avenue,Bulong,77,270
Pop,ZAYN,Entertainer,77,202
Pop,Jax Jones,Breathe,77,207
Rock,Yusuf / Cat Stevens,Wild World,77,200
Rock,Foreigner,I Want to Know What Love Is,77,304
Rock,Muse,Uprising,77,304
Rock,Red Hot Chili Peppers,Dani California,77,283
Pop,Bhad Bhabie,Gucci Flip Flops (feat. Lil Yachty),77,151
Pop,Enrique Iglesias,SUBEME LA RADIO,77,208
Rock,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",77,281
Pop,Sara Bareilles,Love Song,77,258
Pop,KIAN,Waiting,77,215
Indie,This Band,Hindi Na Nga,77,282
Pop,Pedro Capó,Calma,77,180
Pop,My Chemical Romance,Welcome to the Black Parade,77,311
Rock,Bon Jovi,It's My Life,77,224
Pop,Shawn Mendes,Nervous,77,164
Pop,Alejandro Fernandez,Me Dediqué a Perderte,77,231
Rock,Survivor,Eye of the Tiger,77,245
Pop,Prince Royce,El Clavo - Remix,77,171
Folk,George Harrison,My Sweet Lord,77,281
Pop,BLACKPINK,BOOMBAYAH,77,240
Pop,Luis Miguel,La Incondicional,77,257
Pop,Coldplay,Hymn For The Weekend - Seeb Remix,77,212
Rock,Led Zeppelin,Whole Lotta Love - 1990 Remaster,77,333
Pop,BLACKPINK,DDU-DU DDU-DU,77,209
Pop,Nightcall,Let You Go,77,181
Pop,Ruben,Lay By Me,77,170
Rap,A Boogie Wit da Hoodie,Love Drugs and Sex,77,157
Rock,Phil Collins,In The Air Tonight - 2015 Remastered,77,336
Pop,Lifehouse,You And Me,77,195
Rock,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,77,222
Rock,Green Day,Wake Me up When September Ends,77,285
Pop,BTS,Euphoria,77,228
Pop,Luis Miguel,Ahora Te Puedes Marchar,77,191
Pop,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),77,190
Pop,Blue Swede,Hooked on a Feeling,77,172
Pop,Alec Benjamin,If We Have Each Other,77,181
Pop,BTS,Blood Sweat & Tears,77,217
Pop,Alec Benjamin,Let Me Down Slowly (feat. Alessia Cara),77,169
Pop,The Chainsmokers,Beach House,77,206
Pop,Bruno Mars,Treasure,77,178
Pop,Marshmello,Fly,77,193
Pop,Bishop Briggs,River,77,216
Pop,Sia,The Greatest,77,210
Pop,Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,77,365
Pop,Ariana Grande,goodnight n go,77,189
Dance,Hailee Steinfeld,Love Myself,77,218
Pop,Jeremy Zucker,all the kids are depressed,77,169
Pop,Twenty One Pilots,Nico And The Niners,77,225
Dance,Lauv,Enemies,77,194
Pop,Jubël,Dancing in the Moonlight,77,164
Pop,Kesha,TiK ToK,77,199
Rock,Guns N' Roses,Knockin' On Heaven's Door,77,336
Pop,Kansas,Dust in the Wind,77,206
Rock,John Mayer,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",77,263
Rock,Phil Collins,You Can't Hurry Love - 2016 Remastered,77,175
Rock,Imagine Dragons,Next To Me,77,230
R&B,Ella Mai,Shot Clock,77,201
Rap,The Notorious B.I.G.,Hypnotize - 2014 Remastered Version,77,229
R&B,Rihanna,Bitch Better Have My Money,77,219
Rap,Dr. Dre,Still D.R.E.,77,270
R&B,Sean Kingston,Beautiful Girls,77,225
Reggae,MAGIC!,Rude,77,224
Children’s Music,Ari Lennox,Shea Butter Baby (with J. Cole),77,210
Children’s Music,Linkin Park,What I've Done,77,205
Reggaeton,Manuel Turizo,Esperándote,77,199
Rap,Mac Miller,Ladders,77,287
Children’s Music,The 1975,Love It If We Made It,77,252
R&B,Beyoncé,Run the World (Girls),77,236
Hip-Hop,XXXTENTACION,Guardian angel,77,108
Hip-Hop,ScHoolboy Q,X (with 2 Chainz & Saudi),77,267
Hip-Hop,21 Savage,X (feat. Future),77,258
